address,incidentCount,lat,lng
"2200 10A AV, LETHBRIDGE, AB, Canada",4,49.6828778,-112.8093606
"2200 11 AV, LETHBRIDGE, AB, Canada",2,49.6818549,-112.8096988
"2200 11A AV, LETHBRIDGE, AB, Canada",3,49.7150956,-112.8096522
"2200 12 AV, LETHBRIDGE, AB, Canada",1,49.6797635,-112.8095753
"2200 13 AV, LETHBRIDGE, AB, Canada",2,49.7166035,-112.8101505
"2200 13 ST, LETHBRIDGE, AB, Canada",1,49.7242177,-112.8244656
"2200 14 AV, LETHBRIDGE, AB, Canada",4,49.6782213,-112.8097985
"2200 15 AV, LETHBRIDGE, AB, Canada",3,49.6771093,-112.8096074
"2200 16 AV, LETHBRIDGE, AB, Canada",2,49.6761627,-112.8101116
"2200 18 AV, LETHBRIDGE, AB, Canada",5,49.6745765,-112.8097787
"2200 19 AV, LETHBRIDGE, AB, Canada",8,49.6734993,-112.8098228
"2200 19 ST, LETHBRIDGE, AB, Canada",3,49.6706657,-112.8145394
"2200 2 AV, LETHBRIDGE, AB, Canada",7,49.7005857,-112.8107368
"2200 20 AV, LETHBRIDGE, AB, Canada",1,49.6722277,-112.8101458
"2200 20 ST, LETHBRIDGE, AB, Canada",3,49.6707693,-112.8133559
"2200 23 AV, LETHBRIDGE, AB, Canada",7,49.7241666,-112.8118675
"2200 23 ST, LETHBRIDGE, AB, Canada",3,49.7244353,-112.8108201
"2200 26 AV, LETHBRIDGE, AB, Canada",6,49.6683236,-112.8106393
"2200 26 ST, LETHBRIDGE, AB, Canada",3,49.67035,-112.8059049
"2200 26A ST, LETHBRIDGE, AB, Canada",4,49.67078,-112.80434
"2200 27 AV, LETHBRIDGE, AB, Canada",5,49.6659587,-112.8104764
"2200 27 ST, LETHBRIDGE, AB, Canada",7,49.67115279999999,-112.8032723
"2200 28 ST, LETHBRIDGE, AB, Canada",3,49.671597,-112.80197
"2200 31 ST, LETHBRIDGE, AB, Canada",2,49.7255009,-112.7979463
"2200 32 ST, LETHBRIDGE, AB, Canada",86,49.670554,-112.7945013
"2200 36 ST, LETHBRIDGE, AB, Canada",4,49.6705699,-112.7893689
"2200 39 ST, LETHBRIDGE, AB, Canada",11,49.7245098,-112.7854147
"2200 40 ST, LETHBRIDGE, AB, Canada",3,49.67090349999999,-112.7839708
"2200 41 ST, LETHBRIDGE, AB, Canada",4,49.6705745,-112.7831091
"2200 42 ST, LETHBRIDGE, AB, Canada",9,49.6706148,-112.7816833
"2200 5 AV, LETHBRIDGE, AB, Canada",4,49.6934597,-112.8097261
"2200 5A AV, LETHBRIDGE, AB, Canada",5,49.7063229,-112.8098776
"2200 6 AV, LETHBRIDGE, AB, Canada",8,49.69159,-112.8096786
"2200 6A AV, LETHBRIDGE, AB, Canada",5,49.7082775,-112.8098766
"2200 7 AV, LETHBRIDGE, AB, Canada",307,49.68896489999999,-112.8090082
"2200 8 AV, LETHBRIDGE, AB, Canada",18,49.6880237,-112.8097728
"2200 9 AV, LETHBRIDGE, AB, Canada",6,49.6863617,-112.8099744
"2200 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",21,49.6715278,-112.7997713
"2200 SCENIC DR, LETHBRIDGE, AB, Canada",2,49.668643,-112.814431
"2200 STAFFORD DR, LETHBRIDGE, AB, Canada",2,49.72569000000001,-112.83445
"2200 UNIVERSITY DR, LETHBRIDGE, AB, Canada",1,49.6824772,-112.8790293
"2300 10 AV, LETHBRIDGE, AB, Canada",30,49.6835412,-112.808643
"2300 11 AV, LETHBRIDGE, AB, Canada",1,49.6816538,-112.8083537
"2300 13 ST, LETHBRIDGE, AB, Canada",111,49.7250078,-112.825161
"2300 14 AV, LETHBRIDGE, AB, Canada",4,49.6779768,-112.8085866
"2300 14 ST, LETHBRIDGE, AB, Canada",3,49.7251638,-112.8228057
"2300 15 AV, LETHBRIDGE, AB, Canada",6,49.6770903,-112.8085869
"2300 16 AV, LETHBRIDGE, AB, Canada",5,49.6761682,-112.8082818
"2300 16 ST, LETHBRIDGE, AB, Canada",1,49.7246051,-112.8204027
"2300 18 ST, LETHBRIDGE, AB, Canada",10,49.7246719,-112.8177852
"2300 19 AV, LETHBRIDGE, AB, Canada",3,49.6734703,-112.8084838
"2300 2 AV, LETHBRIDGE, AB, Canada",13,49.7010912,-112.8081948
"2300 20 ST, LETHBRIDGE, AB, Canada",4,49.6697755,-112.8133414
"2300 22 ST, LETHBRIDGE, AB, Canada",6,49.6699682,-112.8109337
"2300 23 AV, LETHBRIDGE, AB, Canada",9,49.6696493,-112.8094612
"2300 23 ST, LETHBRIDGE, AB, Canada",54,49.7248588,-112.8108173
"2300 24 ST, LETHBRIDGE, AB, Canada",2,49.66969510000001,-112.8076692
"2300 2A AV, LETHBRIDGE, AB, Canada",9,49.7017274,-112.831368
"2300 36 ST, LETHBRIDGE, AB, Canada",46,49.669742,-112.7892
"2300 4 AV, LETHBRIDGE, AB, Canada",17,49.694745,-112.8079441
"2300 43 ST, LETHBRIDGE, AB, Canada",5,49.6701267,-112.7792022
"2300 5 AV, LETHBRIDGE, AB, Canada",6,49.69345980000001,-112.8085347
"2300 5A AV, LETHBRIDGE, AB, Canada",1,49.70653249999999,-112.8081258
"2300 6 AV, LETHBRIDGE, AB, Canada",8,49.6915997,-112.8084947
"2300 7 AV, LETHBRIDGE, AB, Canada",1,49.6889637,-112.8089759
"2300 9 AV, LETHBRIDGE, AB, Canada",8,49.6863777,-112.8084795
"2300 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",62,49.6696252,-112.8014003
"2300 PARKSIDE DR, LETHBRIDGE, AB, Canada",39,49.6893284,-112.8067302
"2300 SCENIC DR, LETHBRIDGE, AB, Canada",11,49.7249367,-112.8318839
"2400 10 AV, LETHBRIDGE, AB, Canada",38,49.7133805,-112.8067881
"2400 11 AV, LETHBRIDGE, AB, Canada",1,49.6818625,-112.8071639
"2400 12 AV, LETHBRIDGE, AB, Canada",15,49.6797842,-112.8069621
"2400 13 AV, LETHBRIDGE, AB, Canada",19,49.6791136,-112.8072081
"2400 13 ST, LETHBRIDGE, AB, Canada",59,49.7256237,-112.8244598
"2400 14 AV, LETHBRIDGE, AB, Canada",16,49.7179024,-112.8078554
"2400 14 ST, LETHBRIDGE, AB, Canada",6,49.7256972,-112.8224748
"2400 15 AV, LETHBRIDGE, AB, Canada",22,49.6770647,-112.8069276
"2400 16 AV, LETHBRIDGE, AB, Canada",2,49.67616169999999,-112.8069448
"2400 16 ST, LETHBRIDGE, AB, Canada",5,49.7252495,-112.8201316
"2400 17 AV, LETHBRIDGE, AB, Canada",1,49.67522779999999,-112.8068861
"2400 17 ST, LETHBRIDGE, AB, Canada",2,49.7255477,-112.8191501
"2400 18 ST, LETHBRIDGE, AB, Canada",6,49.725479,-112.8177694
"2400 19 AV, LETHBRIDGE, AB, Canada",4,49.6731924,-112.8059097
"2400 19 ST, LETHBRIDGE, AB, Canada",3,49.7252822,-112.815967
"2400 2 AV, LETHBRIDGE, AB, Canada",5,49.7002446,-112.8067375
"2400 20 ST, LETHBRIDGE, AB, Canada",14,49.7255064,-112.8150495
"2400 21 AV, LETHBRIDGE, AB, Canada",8,49.6714165,-112.8077217
"2400 22 AV, LETHBRIDGE, AB, Canada",6,49.6705719,-112.8075657
"2400 22 ST, LETHBRIDGE, AB, Canada",3,49.7251673,-112.8117563
"2400 23 ST, LETHBRIDGE, AB, Canada",8,49.7255216,-112.8107612
"2400 28 ST, LETHBRIDGE, AB, Canada",6,49.72486,-112.80165
"2400 2A AV, LETHBRIDGE, AB, Canada",1,49.7017274,-112.831368
"2400 41 ST, LETHBRIDGE, AB, Canada",5,49.7246336,-112.7817632
"2400 5 AV, LETHBRIDGE, AB, Canada",1,49.6934577,-112.8075155
"2400 5A AV, LETHBRIDGE, AB, Canada",3,49.7065485,-112.807213
"2400 6 AV, LETHBRIDGE, AB, Canada",7,49.6913189,-112.807351
"2400 7 AV, LETHBRIDGE, AB, Canada",22,49.7089813,-112.807037
"2400 7A AV, LETHBRIDGE, AB, Canada",4,49.7097896,-112.807085
"2400 8 AV, LETHBRIDGE, AB, Canada",3,49.710943,-112.8057769
"2400 8A AV, LETHBRIDGE, AB, Canada",3,49.6872453,-112.8083869
"2400 9 AV, LETHBRIDGE, AB, Canada",18,49.7125077,-112.807096
"2400 FAIRWAY PLAZA RD, LETHBRIDGE, AB, Canada",48,49.6684315,-112.7947067
"2400 PARKSIDE DR, LETHBRIDGE, AB, Canada",18,49.6893284,-112.8067302
"2400 SCENIC DR, LETHBRIDGE, AB, Canada",2,49.6679435,-112.806251
"2500 11 AV, LETHBRIDGE, AB, Canada",4,49.7150057,-112.8052883
"2500 12 AV, LETHBRIDGE, AB, Canada",13,49.6797781,-112.8058437
"2500 13 AV, LETHBRIDGE, AB, Canada",29,49.7173373,-112.8061521
"2500 13 ST, LETHBRIDGE, AB, Canada",16,49.7264872,-112.8244413
"2500 14 AV, LETHBRIDGE, AB, Canada",6,49.7181364,-112.8064793
"2500 15 AV, LETHBRIDGE, AB, Canada",10,49.677062,-112.8059023
"2500 16 AV, LETHBRIDGE, AB, Canada",2,49.676161,-112.8058613
"2500 19 AV, LETHBRIDGE, AB, Canada",3,49.6731923,-112.805865
"2500 20 AV, LETHBRIDGE, AB, Canada",3,49.6725849,-112.8058434
"2500 22 AV, LETHBRIDGE, AB, Canada",2,49.6706183,-112.8065751
"2500 23 ST, LETHBRIDGE, AB, Canada",2,49.7262625,-112.8108002
"2500 28 AV, LETHBRIDGE, AB, Canada",4,49.6652751,-112.8032667
"2500 3 AV, LETHBRIDGE, AB, Canada",1,49.6962516,-112.8049007
"2500 36 ST, LETHBRIDGE, AB, Canada",1,49.669557,-112.7886636
"2500 39 ST, LETHBRIDGE, AB, Canada",5,49.72642860000001,-112.7857201
"2500 4 AV, LETHBRIDGE, AB, Canada",1,49.703971,-112.8361478
"2500 46 ST, LETHBRIDGE, AB, Canada",5,49.6678935,-112.774264
"2500 5 AV, LETHBRIDGE, AB, Canada",36,49.69346909999999,-112.8053826
"2500 5A AV, LETHBRIDGE, AB, Canada",4,49.70657689999999,-112.80608
"2500 6 AV, LETHBRIDGE, AB, Canada",5,49.6913273,-112.8057751
"2500 7 AV, LETHBRIDGE, AB, Canada",18,49.7091912,-112.8046371
"2500 7A AV, LETHBRIDGE, AB, Canada",4,49.709927,-112.8050933
"2500 8 AV, LETHBRIDGE, AB, Canada",1,49.710804,-112.8052562
"2500 8A AV, LETHBRIDGE, AB, Canada",4,49.6872453,-112.8083869
"2500 HIGHLANDS BD, LETHBRIDGE, AB, Canada",1,49.6941349,-112.8969102
"2500 HIGHLANDS RD, LETHBRIDGE, AB, Canada",27,49.6931816,-112.8946399
"2500 PARKSIDE DR, LETHBRIDGE, AB, Canada",3,49.6893284,-112.8067302
"2500 SCENIC DR, LETHBRIDGE, AB, Canada",21,49.6679435,-112.806251
"2500 WALSH DR, LETHBRIDGE, AB, Canada",45,49.69676949999999,-112.8969736
"2500 WESTSIDE DR, LETHBRIDGE, AB, Canada",3,49.701165,-112.899703
"2600 1 ST, LETHBRIDGE, AB, Canada",1,49.6885645,-112.8456777
"2600 10 AV, LETHBRIDGE, AB, Canada",1,49.7133745,-112.8044666
"2600 10A AV, LETHBRIDGE, AB, Canada",5,49.7141776,-112.8049053
"2600 11A AV, LETHBRIDGE, AB, Canada",10,49.7160717,-112.8048809
"2600 13 AV, LETHBRIDGE, AB, Canada",10,49.71737359999999,-112.8049877
"2600 14 AV, LETHBRIDGE, AB, Canada",1,49.718175,-112.8050091
"2600 16 AV, LETHBRIDGE, AB, Canada",9,49.67610570000001,-112.8040742
"2600 21 AV, LETHBRIDGE, AB, Canada",5,49.67193469999999,-112.8050413
"2600 22 AV, LETHBRIDGE, AB, Canada",14,49.6710715,-112.805492
"2600 23 AV, LETHBRIDGE, AB, Canada",4,49.6696602,-112.8048958
"2600 28 AV, LETHBRIDGE, AB, Canada",4,49.6652751,-112.8032667
"2600 3 AV, LETHBRIDGE, AB, Canada",2,49.6962493,-112.8042118
"2600 4 AV, LETHBRIDGE, AB, Canada",2,49.6947526,-112.8042301
"2600 45 ST, LETHBRIDGE, AB, Canada",6,49.6672062,-112.7759043
"2600 46 ST, LETHBRIDGE, AB, Canada",2,49.6671071,-112.7742815
"2600 5 AV, LETHBRIDGE, AB, Canada",4,49.69345999999999,-112.8038755
"2600 5A AV, LETHBRIDGE, AB, Canada",6,49.7068747,-112.8045702
"2600 6 AV, LETHBRIDGE, AB, Canada",1,49.6913156,-112.8041274
"2600 9 AV, LETHBRIDGE, AB, Canada",2,49.7124641,-112.8046519
"2600 BLACKWOLF BD, LETHBRIDGE, AB, Canada",95,49.7384072,-112.8020445
"2600 BLACKWOLF RD, LETHBRIDGE, AB, Canada",1,49.7392828,-112.8107673
"2600 FAIRWAY PLAZA RD, LETHBRIDGE, AB, Canada",4,49.66731799999999,-112.7950096
"2600 GARRY DR, LETHBRIDGE, AB, Canada",21,49.6911639,-112.8978879
"2600 PARKSIDE DR, LETHBRIDGE, AB, Canada",7,49.68351850000001,-112.8041392
"2600 SCENIC DR, LETHBRIDGE, AB, Canada",95,49.7274751,-112.830167
"2600 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",8,49.68351850000001,-112.8041392
"2600 WESTSIDE DR, LETHBRIDGE, AB, Canada",17,49.7039097,-112.9010868
"2700 10 AV, LETHBRIDGE, AB, Canada",2,49.7133751,-112.8039508
"2700 10A AV, LETHBRIDGE, AB, Canada",12,49.7141755,-112.8039415
"2700 11 AV, LETHBRIDGE, AB, Canada",14,49.7149636,-112.8040452
"2700 11A AV, LETHBRIDGE, AB, Canada",4,49.71576839999999,-112.8036724
"2700 12 AV, LETHBRIDGE, AB, Canada",21,49.6799787,-112.8030117
"2700 14 AV, LETHBRIDGE, AB, Canada",3,49.7181913,-112.8040999
"2700 2 AV, LETHBRIDGE, AB, Canada",7,49.6997431,-112.8026774
"2700 20 AV, LETHBRIDGE, AB, Canada",8,49.6732535,-112.8030987
"2700 21 AV, LETHBRIDGE, AB, Canada",2,49.67241749999999,-112.803048
"2700 23 AV, LETHBRIDGE, AB, Canada",1,49.6696958,-112.8029674
"2700 26 AV, LETHBRIDGE, AB, Canada",1,49.6676094,-112.8018001
"2700 28 ST, LETHBRIDGE, AB, Canada",26,49.6663508,-112.801784
"2700 29 ST, LETHBRIDGE, AB, Canada",1,49.6663527,-112.8001821
"2700 4 AV, LETHBRIDGE, AB, Canada",3,49.6949669,-112.8030343
"2700 45 ST, LETHBRIDGE, AB, Canada",1,49.6665304,-112.7758901
"2700 5 AV, LETHBRIDGE, AB, Canada",1,49.6932246,-112.8027386
"2700 6 AV, LETHBRIDGE, AB, Canada",7,49.6912447,-112.8028721
"2700 6A AV, LETHBRIDGE, AB, Canada",8,49.7079373,-112.8031027
"2700 7 AV, LETHBRIDGE, AB, Canada",4,49.7088417,-112.8032992
"2700 7A AV, LETHBRIDGE, AB, Canada",2,49.7097295,-112.8034233
"2700 8 AV, LETHBRIDGE, AB, Canada",4,49.71060869999999,-112.8035499
"2700 8A AV, LETHBRIDGE, AB, Canada",13,49.6872453,-112.8083869
"2700 9 AV, LETHBRIDGE, AB, Canada",9,49.7124757,-112.803914
"2700 FAIRWAY PLAZA RD, LETHBRIDGE, AB, Canada",42,49.6669911,-112.7948459
"2700 FAIRWAY RD, LETHBRIDGE, AB, Canada",70,49.6684876,-112.7882897
"2700 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",65,49.6678863,-112.7977472
"2700 MCKILLOP PL, LETHBRIDGE, AB, Canada",1,49.7061912,-112.8033262
"2700 PARKSIDE DR, LETHBRIDGE, AB, Canada",31,49.683384,-112.8028283
"2700 SCENIC DR, LETHBRIDGE, AB, Canada",2,49.6691246,-112.8019271
"2700 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",13,49.683384,-112.8028283
"2700 WESTSIDE DR, LETHBRIDGE, AB, Canada",40,49.7066586,-112.9013602
"2800 12 AV, LETHBRIDGE, AB, Canada",23,49.6800033,-112.8016262
"2800 13 AV, LETHBRIDGE, AB, Canada",22,49.67900179999999,-112.8008479
"2800 2 AV, LETHBRIDGE, AB, Canada",8,49.6996406,-112.8025679
"2800 22 AV, LETHBRIDGE, AB, Canada",7,49.6716584,-112.801342
"2800 22A AV, LETHBRIDGE, AB, Canada",2,49.6707833,-112.8012467
"2800 26 AV, LETHBRIDGE, AB, Canada",3,49.6676094,-112.8018001
"2800 28 AV, LETHBRIDGE, AB, Canada",3,49.6652751,-112.8032667
"2800 32 ST, LETHBRIDGE, AB, Canada",2,49.664706,-112.7980137
"2800 34 ST, LETHBRIDGE, AB, Canada",1,49.7007108,-112.7786939
"2800 35 AV, LETHBRIDGE, AB, Canada",3,49.6574002,-112.7996176
"2800 44 ST, LETHBRIDGE, AB, Canada",2,49.6658132,-112.7767913
"2800 47 ST, LETHBRIDGE, AB, Canada",4,49.6657272,-112.7728451
"2800 5 AV, LETHBRIDGE, AB, Canada",26,49.7052544,-112.8012512
"2800 6 AV, LETHBRIDGE, AB, Canada",2,49.6918482,-112.8015434
"2800 6A AV, LETHBRIDGE, AB, Canada",2,49.69125020000001,-112.8001817
"2800 FAIRWAY ST, LETHBRIDGE, AB, Canada",7,49.6653072,-112.7952521
"2800 LAKEVIEW DR, LETHBRIDGE, AB, Canada",1,49.6760674,-112.7971103
"2800 PARKSIDE DR, LETHBRIDGE, AB, Canada",18,49.683407,-112.8011511
"2800 SCENIC DR, LETHBRIDGE, AB, Canada",7,49.668893,-112.7993759
"2800 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",7,49.683407,-112.8011511
"2800 WESTSIDE DR, LETHBRIDGE, AB, Canada",2,49.707377,-112.9018149
"2900 11 AV, LETHBRIDGE, AB, Canada",5,49.6817623,-112.798326
"2900 12 AV, LETHBRIDGE, AB, Canada",44,49.6799968,-112.7992889
"2900 13 AV, LETHBRIDGE, AB, Canada",2,49.6789557,-112.799105
"2900 15 AV, LETHBRIDGE, AB, Canada",8,49.6773934,-112.7991922
"2900 16 AV, LETHBRIDGE, AB, Canada",1,49.7203258,-112.7983941
"2900 18 AV, LETHBRIDGE, AB, Canada",7,49.7218926,-112.7985348
"2900 2 AV, LETHBRIDGE, AB, Canada",15,49.6995617,-112.7980899
"2900 20 AV, LETHBRIDGE, AB, Canada",5,49.67296229999999,-112.7973407
"2900 26 AV, LETHBRIDGE, AB, Canada",26,49.6673364,-112.7989329
"2900 27 AV, LETHBRIDGE, AB, Canada",3,49.6663536,-112.8001183
"2900 28 AV, LETHBRIDGE, AB, Canada",6,49.6650264,-112.8007018
"2900 29 AV, LETHBRIDGE, AB, Canada",1,49.6648633,-112.7999947
"2900 29 ST, LETHBRIDGE, AB, Canada",4,49.66455,-112.8004404
"2900 30 AV, LETHBRIDGE, AB, Canada",1,49.6630757,-112.8006151
"2900 31 AV, LETHBRIDGE, AB, Canada",3,49.661915,-112.8004812
"2900 31 ST, LETHBRIDGE, AB, Canada",16,49.66456059999999,-112.7986868
"2900 32 ST, LETHBRIDGE, AB, Canada",26,49.6640574,-112.7977333
"2900 33 AV, LETHBRIDGE, AB, Canada",2,49.6595601,-112.7997636
"2900 40 AV, LETHBRIDGE, AB, Canada",2,49.6557763,-112.7990912
"2900 46 ST, LETHBRIDGE, AB, Canada",2,49.66480170000001,-112.7742828
"2900 48 AV, LETHBRIDGE, AB, Canada",2,49.6513952,-112.7991745
"2900 9 AV, LETHBRIDGE, AB, Canada",14,49.7126951,-112.8012585
"2900 FAIRWAY ST, LETHBRIDGE, AB, Canada",5,49.6648417,-112.794203
"2900 LAKEVIEW DR, LETHBRIDGE, AB, Canada",2,49.6760674,-112.7971103
"2900 PARKSIDE DR, LETHBRIDGE, AB, Canada",1,49.6837003,-112.7988303
"2900 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",1,49.6837003,-112.7988303
"2900 SOUTHRIDGE RD, LETHBRIDGE, AB, Canada",3,49.64977349999999,-112.7991449
"2900 WALSH DR, LETHBRIDGE, AB, Canada",1,49.6984479,-112.922394
"300 1 AV, LETHBRIDGE, AB, Canada",58,49.697447,-112.8435665
"300 10 ST, LETHBRIDGE, AB, Canada",34,49.6958829,-112.8326695
"300 11 ST, LETHBRIDGE, AB, Canada",68,49.69586450000001,-112.8306654
"300 12 ST, LETHBRIDGE, AB, Canada",61,49.7031226,-112.8298205
"300 12A ST, LETHBRIDGE, AB, Canada",4,49.7031191,-112.8283802
"300 12B ST, LETHBRIDGE, AB, Canada",48,49.7031174,-112.8269264
"300 12C ST, LETHBRIDGE, AB, Canada",37,49.7031028,-112.8254996
"300 13 ST, LETHBRIDGE, AB, Canada",121,49.6959652,-112.8241116
"300 14 ST, LETHBRIDGE, AB, Canada",20,49.6958484,-112.822951
"300 15 ST, LETHBRIDGE, AB, Canada",9,49.7030139,-112.821179
"300 16 ST, LETHBRIDGE, AB, Canada",22,49.6961681,-112.8198823
"300 17 ST, LETHBRIDGE, AB, Canada",42,49.7029374,-112.8186054
"300 18 ST, LETHBRIDGE, AB, Canada",54,49.7025911,-112.8169603
"300 19 ST, LETHBRIDGE, AB, Canada",30,49.7022292,-112.8148779
"300 2 AV, LETHBRIDGE, AB, Canada",19,49.69646909999999,-112.8432416
"300 20 ST, LETHBRIDGE, AB, Canada",17,49.7022865,-112.8134295
"300 23 ST, LETHBRIDGE, AB, Canada",21,49.6962766,-112.8086105
"300 24 ST, LETHBRIDGE, AB, Canada",13,49.6962622,-112.80783
"300 25 ST, LETHBRIDGE, AB, Canada",2,49.6962864,-112.8063589
"300 26 ST, LETHBRIDGE, AB, Canada",7,49.6961595,-112.8048935
"300 27 ST, LETHBRIDGE, AB, Canada",22,49.69613289999999,-112.8033998
"300 28 ST, LETHBRIDGE, AB, Canada",4,49.6961373,-112.8019352
"300 3 AV, LETHBRIDGE, AB, Canada",9,49.6952276,-112.8426076
"300 3 ST, LETHBRIDGE, AB, Canada",46,49.6951865,-112.8434381
"300 33 ST, LETHBRIDGE, AB, Canada",6,49.69395950000001,-112.7928494
"300 34 ST, LETHBRIDGE, AB, Canada",1,49.6956358,-112.7911469
"300 36 ST, LETHBRIDGE, AB, Canada",2,49.7030894,-112.7886861
"300 4 AV, LETHBRIDGE, AB, Canada",1,49.6936063,-112.8415422
"300 4 ST, LETHBRIDGE, AB, Canada",524,49.6952876,-112.8423961
"300 5 AV, LETHBRIDGE, AB, Canada",1,49.69272729999999,-112.8415369
"300 5 ST, LETHBRIDGE, AB, Canada",510,49.69563249999999,-112.8407104
"300 6 ST, LETHBRIDGE, AB, Canada",117,49.695854,-112.838645
"300 6A AV, LETHBRIDGE, AB, Canada",5,49.68974799999999,-112.8429578
"300 7 AV, LETHBRIDGE, AB, Canada",18,49.6888032,-112.8428283
"300 7 ST, LETHBRIDGE, AB, Canada",61,49.69548409999999,-112.8370873
"300 7A AV, LETHBRIDGE, AB, Canada",64,49.6881411,-112.8426924
"300 8 ST, LETHBRIDGE, AB, Canada",38,49.6956734,-112.835575
"300 ABERDEEN RD, LETHBRIDGE, AB, Canada",6,49.6938641,-112.9050743
"300 AQUITANIA BD, LETHBRIDGE, AB, Canada",1,49.68661300000001,-112.9076831
"300 ASSINIBOIA PL, LETHBRIDGE, AB, Canada",4,49.6801301,-112.8938414
"300 BLUEFOX BD, LETHBRIDGE, AB, Canada",49,49.72922399999999,-112.8117718
"300 BRIDGE DR, LETHBRIDGE, AB, Canada",3,49.70081,-112.87995
"300 CALEDONIA BD, LETHBRIDGE, AB, Canada",2,49.67776199999999,-112.9067917
"300 CANYON BD, LETHBRIDGE, AB, Canada",9,49.64464,-112.83426
"300 CANYON MEADOWS RD, LETHBRIDGE, AB, Canada",1,49.6550819,-112.8510214
"300 COACHWOOD PT, LETHBRIDGE, AB, Canada",4,49.6908574,-112.8801926
"300 COALBANKS BD, LETHBRIDGE, AB, Canada",3,49.6657009,-112.9117046
"300 COLLEGE DR, LETHBRIDGE, AB, Canada",1,49.6657889,-112.8087961
"300 COLUMBIA BD, LETHBRIDGE, AB, Canada",13,49.6741501,-112.8821528
"300 COUGAR WY, LETHBRIDGE, AB, Canada",4,49.7335354,-112.8150818
"300 COULEECREEK CT, LETHBRIDGE, AB, Canada",7,49.657835,-112.784877
"300 CROCUS TE, LETHBRIDGE, AB, Canada",9,49.6971671,-112.9133183
"300 DIEPPE BD, LETHBRIDGE, AB, Canada",9,49.6959553,-112.7994018
"300 ERMINEVIEW BY, LETHBRIDGE, AB, Canada",2,49.7285463,-112.8112432
"300 FAIRMONT BD, LETHBRIDGE, AB, Canada",12,49.6637642,-112.7820404
"300 FIRELIGHT CR, LETHBRIDGE, AB, Canada",1,49.6686251,-112.8958943
"300 GRIZZLY CR, LETHBRIDGE, AB, Canada",8,49.7305451,-112.8053148
"300 HERITAGE BD, LETHBRIDGE, AB, Canada",2,49.6955862,-112.8791448
"300 HIGHLANDS BD, LETHBRIDGE, AB, Canada",55,49.6972807,-112.8983172
"300 INDIAN BATTLE RD, LETHBRIDGE, AB, Canada",5,49.6998313,-112.8610128
"300 JERRY POTTS BD, LETHBRIDGE, AB, Canada",5,49.6861292,-112.897645
"300 KEYSTONE LN, LETHBRIDGE, AB, Canada",6,49.6674112,-112.9055747
"300 KINGS BY, LETHBRIDGE, AB, Canada",3,49.6956181,-112.8451067
"300 KODIAK BD, LETHBRIDGE, AB, Canada",7,49.7304583,-112.80367
"300 LAVAL BD, LETHBRIDGE, AB, Canada",23,49.6693624,-112.8729387
"300 LEASIDE AV, LETHBRIDGE, AB, Canada",12,49.6962122,-112.796338
"300 LETTICE PERRY RD, LETHBRIDGE, AB, Canada",40,49.7327016,-112.8265834
"300 LYNX CR, LETHBRIDGE, AB, Canada",11,49.7329066,-112.8055557
"300 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",12,49.7034384,-112.8117039
"300 MCMASTER BD, LETHBRIDGE, AB, Canada",14,49.66883,-112.88434
"300 MILDRED DOBBS BD, LETHBRIDGE, AB, Canada",31,49.7358,-112.83301
"300 MINERS CH, LETHBRIDGE, AB, Canada",1,49.6637557,-112.9036361
"300 MOONLIGHT WY, LETHBRIDGE, AB, Canada",6,49.6642708,-112.8994422
"300 MT CRANDELL CR, LETHBRIDGE, AB, Canada",27,49.6559585,-112.8788115
"300 MT SUNBURST WY, LETHBRIDGE, AB, Canada",5,49.6555154,-112.8739376
"300 MT SUNDANCE LD, LETHBRIDGE, AB, Canada",13,49.6518654,-112.8689179
"300 MT SUNDIAL CT, LETHBRIDGE, AB, Canada",1,49.65012609999999,-112.8765288
"300 NORTHLANDER BN, LETHBRIDGE, AB, Canada",5,49.686147,-112.91935
"300 OJIBWA PL, LETHBRIDGE, AB, Canada",6,49.6782181,-112.8914239
"300 ORTONA ST, LETHBRIDGE, AB, Canada",3,49.69475920000001,-112.7943337
"300 PEIGAN CT, LETHBRIDGE, AB, Canada",3,49.6847313,-112.9006927
"300 PRAIRIE GARDEN WY, LETHBRIDGE, AB, Canada",2,49.6475401,-112.7889915
"300 RED CROW BD, LETHBRIDGE, AB, Canada",10,49.6890352,-112.8952014
"300 RIVERGROVE CH, LETHBRIDGE, AB, Canada",4,49.6539278,-112.864095
"300 ROCKY MOUNTAIN BD, LETHBRIDGE, AB, Canada",19,49.6533885,-112.8784145
"300 SANDSTONE PT, LETHBRIDGE, AB, Canada",2,49.6514807,-112.8117539
"300 SCENIC DR, LETHBRIDGE, AB, Canada",82,49.6952639,-112.8451089
"300 SILKSTONE CV, LETHBRIDGE, AB, Canada",1,49.6698774,-112.9028107
"300 SIXMILE LN, LETHBRIDGE, AB, Canada",2,49.6536383,-112.7828854
