address,lat,lng,incidentCount
"1000 8 AV, LETHBRIDGE, AB, Canada",49.6880204,-112.8307596,3
"1200 KEYSTONE RD, LETHBRIDGE, AB, Canada",49.6672611,-112.9129626,3
"1500 31 ST, LETHBRIDGE, AB, Canada",49.719624,-112.7951474,3
"2200 28 ST, LETHBRIDGE, AB, Canada",49.671597,-112.80197,3
"1500 15 ST, LETHBRIDGE, AB, Canada",49.6772216,-112.8211999,3
"1500 5A AV, LETHBRIDGE, AB, Canada",49.70636469999999,-112.8211657,3
"2800 28 AV, LETHBRIDGE, AB, Canada",49.6652751,-112.8032667,3
"2800 26 AV, LETHBRIDGE, AB, Canada",49.6676094,-112.8018001,3
"2900 27 AV, LETHBRIDGE, AB, Canada",49.6663536,-112.8001183,3
"500 EDITH EMMA COE RD, LETHBRIDGE, AB, Canada",49.7329508,-112.8300094,3
"400 FAIRMONT BD, LETHBRIDGE, AB, Canada",49.66316,-112.7863702,3
"400 DEVONIA WY, LETHBRIDGE, AB, Canada",49.6798846,-112.9075853,3
"1 PEENAQUIM VW, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,3
"100 CANYONCREST PT, LETHBRIDGE, AB, Canada",49.6550227,-112.8408995,3
"3900 9 AV, LETHBRIDGE, AB, Canada",49.6863805,-112.80822,3
"500 GREYWOLF CV, LETHBRIDGE, AB, Canada",49.7412557,-112.8048361,3
"1400 BIRCH PL, LETHBRIDGE, AB, Canada",49.67775450000001,-112.7853066,3
"2700 4 AV, LETHBRIDGE, AB, Canada",49.6949669,-112.8030343,3
"2400 8A AV, LETHBRIDGE, AB, Canada",49.6872453,-112.8083869,3
"1 FAIRMONT BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"200 ERMINEGLEN CV, LETHBRIDGE, AB, Canada",49.7319763,-112.8138749,3
"200 EAGLE PL, LETHBRIDGE, AB, Canada",49.7247661,-112.8024853,3
"1000 ST DAVID RD, LETHBRIDGE, AB, Canada",49.7212064,-112.831979,3
"500 LYNX TE, LETHBRIDGE, AB, Canada",49.7332761,-112.8035548,3
"200 DIEPPE BD, LETHBRIDGE, AB, Canada",49.6948896,-112.7998498,3
"100 CANYON ESTATES WY, LETHBRIDGE, AB, Canada",49.65411229999999,-112.8537528,3
"1000 12C ST, LETHBRIDGE, AB, Canada",49.6836257,-112.826854,3
"3900 2 AV, LETHBRIDGE, AB, Canada",49.7009096,-112.7849732,3
"1 AV & 10 ST, LETHBRIDGE, AB, Canada",49.6982079,-112.8324813,3
"1 RIVERBROOK CL, LETHBRIDGE, AB, Canada",49.66035,-112.8691873,3
"1 MONTROSE WY, LETHBRIDGE, AB, Canada",49.6845507,-112.9218738,3
"2700 14 AV, LETHBRIDGE, AB, Canada",49.7181913,-112.8040999,3
"100 CANYON CL, LETHBRIDGE, AB, Canada",49.650954,-112.836871,3
"2100 20 AV, LETHBRIDGE, AB, Canada",49.672227,-112.8115332,3
"1100 16 ST, LETHBRIDGE, AB, Canada",49.6811557,-112.819748,3
"2100 19 AV, LETHBRIDGE, AB, Canada",49.6735088,-112.812226,3
"1 CANYONCREST CT, LETHBRIDGE, AB, Canada",49.6531196,-112.8450637,3
"213000 TWP RD 100, LETHBRIDGE, AB, Canada",49.7855228,-112.7905975,3
"1 HW & SCENIC DR, LETHBRIDGE, AB, Canada",49.6800194,-112.8261731,3
"3900 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6833809,-112.7837417,3
"1500 ST ANDREW RD, LETHBRIDGE, AB, Canada",49.71876779999999,-112.8298928,3
"200 LEASIDE AV, LETHBRIDGE, AB, Canada",49.697088,-112.7970188,3
"1 CANYON MEADOWS BN, LETHBRIDGE, AB, Canada",49.6526194,-112.8462969,3
"1 ALGONQUIN BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"4000 10 ST, LETHBRIDGE, AB, Canada",49.7383556,-112.8314069,3
"100 MOHAWK RD, LETHBRIDGE, AB, Canada",49.687448,-112.8869395,3
"4400 10 ST, LETHBRIDGE, AB, Canada",49.7423174,-112.830113,2
"3500 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6833812,-112.7900839,2
"400 8A AV, LETHBRIDGE, AB, Canada",49.68636619999999,-112.8405403,2
"1 APERTURE DR, LETHBRIDGE, AB, Canada",49.6759383,-112.8654097,2
"3600 8 AV, LETHBRIDGE, AB, Canada",49.7105712,-112.7884328,2
"400 MILDRED DOBBS BD, LETHBRIDGE, AB, Canada",49.73834009999999,-112.8330546,2
"1 MICMAC PL, LETHBRIDGE, AB, Canada",49.6855784,-112.8859329,2
"1 LASALLE RD, LETHBRIDGE, AB, Canada",49.6878384,-112.9095712,2
"4400 58 ST, LETHBRIDGE, AB, Canada",49.6522516,-112.7579201,2
"400 21 ST, LETHBRIDGE, AB, Canada",49.694745,-112.8114892,2
"3500 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.6824772,-112.8790293,2
"3600 2 AV, LETHBRIDGE, AB, Canada",49.7006141,-112.7873648,2
"3600 1 AV, LETHBRIDGE, AB, Canada",49.6975376,-112.7921991,2
"1 JESSIE URSENBACH WY, LETHBRIDGE, AB, Canada",49.7315915,-112.8326035,2
"1 ALMA ISOBELL HODDER CR, LETHBRIDGE, AB, Canada",49.7352097,-112.833572,2
"1 HERITAGE CI, LETHBRIDGE, AB, Canada",49.6930646,-112.8807043,2
"3600 30 ST, LETHBRIDGE, AB, Canada",49.7356086,-112.8001415,2
"1 AV & 12A ST, LETHBRIDGE, AB, Canada",49.6984248,-112.8277686,2
"4600 26 AV, LETHBRIDGE, AB, Canada",49.6669077,-112.774049,2
"1100 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.6796386,-112.7850445,2
"3600 22 AV, LETHBRIDGE, AB, Canada",49.67071300000001,-112.7886268,2
"1000 23 ST, LETHBRIDGE, AB, Canada",49.68263169999999,-112.8089337,2
"4300 32 ST, LETHBRIDGE, AB, Canada",49.6911065,-112.7928276,2
"400 MINERS CH, LETHBRIDGE, AB, Canada",49.663362,-112.9066797,2
"1100 12 ST, LETHBRIDGE, AB, Canada",49.6818092,-112.8286782,2
"400 STAFFORD BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"1 ST & 7A AV, LETHBRIDGE, AB, Canada",49.6880508,-112.845321,2
"1000 GLACIER DR, LETHBRIDGE, AB, Canada",49.6822213,-112.7862089,2
"1 ASSINIBOIA RD, LETHBRIDGE, AB, Canada",49.682552,-112.8924131,2
"1100 ELLIOT RD, LETHBRIDGE, AB, Canada",49.681711,-112.7830086,2
"1100 COALBROOK PL, LETHBRIDGE, AB, Canada",49.6623883,-112.8937436,2
"1000 GREAT LAKES RD, LETHBRIDGE, AB, Canada",49.6833227,-112.7845147,2
"4000 18 AV, LETHBRIDGE, AB, Canada",49.721602,-112.783371,2
"3800 FORESTRY AV, LETHBRIDGE, AB, Canada",49.6761128,-112.7854035,2
"4000 20 AV, LETHBRIDGE, AB, Canada",49.6724326,-112.7836681,2
"4000 21 AV, LETHBRIDGE, AB, Canada",49.671586,-112.7836506,2
"500 LYNX CR, LETHBRIDGE, AB, Canada",49.7332761,-112.8035548,2
"1000 LAKEWAY BD, LETHBRIDGE, AB, Canada",49.6829615,-112.788067,2
"4000 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6833515,-112.7826138,2
"1 HAWTHORNE RD, LETHBRIDGE, AB, Canada",49.7224538,-112.805736,2
"1100 6 ST, LETHBRIDGE, AB, Canada",49.7150893,-112.8386816,2
"3800 OAK DR, LETHBRIDGE, AB, Canada",49.675486,-112.7857679,2
"4000 CAVENDISH RD, LETHBRIDGE, AB, Canada",49.7421163,-112.7848024,2
"4000 7 AV, LETHBRIDGE, AB, Canada",49.6906033,-112.7853602,2
"4000 9 AV, LETHBRIDGE, AB, Canada",49.711719,-112.7823308,2
"3800 PINE CR, LETHBRIDGE, AB, Canada",49.6745982,-112.785681,2
"400 CALEDONIA BD, LETHBRIDGE, AB, Canada",49.6777051,-112.9117469,2
"4300 1 AV, LETHBRIDGE, AB, Canada",49.69754959999999,-112.7908331,2
"4300 11 ST, LETHBRIDGE, AB, Canada",49.74065,-112.82919,2
"3700 32 ST, LETHBRIDGE, AB, Canada",49.7362787,-112.7963942,2
"100 11 ST, LETHBRIDGE, AB, Canada",49.6975908,-112.8308396,2
"400 NORMANDY RD, LETHBRIDGE, AB, Canada",49.69508310000001,-112.7984302,2
"1 ST & 6A AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,2
"3700 18 AV, LETHBRIDGE, AB, Canada",49.7218048,-112.7872982,2
"1100 17A ST, LETHBRIDGE, AB, Canada",49.6812,-112.8169751,2
"1 MT CRANDELL BY, LETHBRIDGE, AB, Canada",49.6609119,-112.8780119,2
"1 HERITAGE CL, LETHBRIDGE, AB, Canada",49.6924731,-112.8870502,2
"1100 18A ST, LETHBRIDGE, AB, Canada",49.7148331,-112.8159189,2
"3700 23 AV, LETHBRIDGE, AB, Canada",49.66965150000001,-112.7874341,2
"1 ST & CROWSNEST HW, FORT MACLEOD, AB, Canada",49.7007199,-113.478758,2
"4300 12 ST, LETHBRIDGE, AB, Canada",49.7414414,-112.8263608,2
"1100 22 ST, LETHBRIDGE, AB, Canada",49.68312299999999,-112.8097817,2
"1100 GREAT LAKES RD, LETHBRIDGE, AB, Canada",49.6813898,-112.7843986,2
"1 AV & 22 ST, LETHBRIDGE, AB, Canada",49.6786726,-112.8099266,2
"1 ST & 9A AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,2
"1 MICMAC CT, LETHBRIDGE, AB, Canada",49.6855784,-112.8859329,2
"1 MT BRAZEAU RD, LETHBRIDGE, AB, Canada",49.6602429,-112.8793924,2
"1100 GLACIER DR, LETHBRIDGE, AB, Canada",49.6818491,-112.7864197,2
"4300 24 AV, LETHBRIDGE, AB, Canada",49.6690475,-112.7774594,2
"400 BLUEBELL LN, LETHBRIDGE, AB, Canada",49.6956968,-112.9131422,2
"500 FAIRMONT BD, LETHBRIDGE, AB, Canada",49.6621828,-112.7920493,2
"1300 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.678726,-112.7969513,2
"3500 9 AV, LETHBRIDGE, AB, Canada",49.7122847,-112.7903015,2
"1500 10A AV, LETHBRIDGE, AB, Canada",49.6822074,-112.8213768,2
"1 HERITAGE PL, LETHBRIDGE, AB, Canada",49.6920747,-112.8812925,2
"1500 17 AV, LETHBRIDGE, AB, Canada",49.6752783,-112.8209897,2
"1 ST & 15 AV, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,2
"600 KEYSTONE CH, LETHBRIDGE, AB, Canada",49.668593,-112.9126015,2
"700 32 ST, LETHBRIDGE, AB, Canada",49.71109269999999,-112.7940398,2
"2000 18 ST, LETHBRIDGE, AB, Canada",49.72270260000001,-112.8178225,2
"1500 25 AV, LETHBRIDGE, AB, Canada",49.7263821,-112.8211517,2
"2000 14 AV, LETHBRIDGE, AB, Canada",49.677988,-112.8125199,2
"200 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.70970519999999,-112.8918672,2
"1000 5 AV, LETHBRIDGE, AB, Canada",49.7057211,-112.8320387,2
"200 STONECREST BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"900 36 ST, LETHBRIDGE, AB, Canada",49.7112629,-112.7894394,2
"200 SQUAMISH CT, LETHBRIDGE, AB, Canada",49.6902029,-112.9005675,2
"1 ERMINEBEND PL, LETHBRIDGE, AB, Canada",49.7292943,-112.8111097,2
"1500 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.6774555,-112.791124,2
"1500 LAKESHORE RD, LETHBRIDGE, AB, Canada",49.6758206,-112.7964431,2
"200 RIVERMILL MN, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"200 RIVERGROVE CH, LETHBRIDGE, AB, Canada",49.6540328,-112.863719,2
"200 OJIBWA PL, LETHBRIDGE, AB, Canada",49.6784722,-112.890143,2
"100 LYNX RD, LETHBRIDGE, AB, Canada",49.735684,-112.8081712,2
"200 MT RUNDLE RD, LETHBRIDGE, AB, Canada",49.6582616,-112.8705835,2
"2000 37 ST, LETHBRIDGE, AB, Canada",49.6722037,-112.787929,2
"1 ERMINEDALE PL, LETHBRIDGE, AB, Canada",49.730233,-112.817141,2
"1500 SIXMILE WY, LETHBRIDGE, AB, Canada",49.65563,-112.77468,2
"1 BLUEFOX PL, LETHBRIDGE, AB, Canada",49.7304127,-112.8218187,2
"2300 24 ST, LETHBRIDGE, AB, Canada",49.66969510000001,-112.8076692,2
"1400 23 AV, LETHBRIDGE, AB, Canada",49.7244245,-112.8215894,2
"1400 26 ST, LETHBRIDGE, AB, Canada",49.6779483,-112.8047194,2
"900 10 AV, LETHBRIDGE, AB, Canada",49.6836344,-112.8323498,2
"2200 STAFFORD DR, LETHBRIDGE, AB, Canada",49.72569000000001,-112.83445,2
"2200 SCENIC DR, LETHBRIDGE, AB, Canada",49.668643,-112.814431,2
"2200 31 ST, LETHBRIDGE, AB, Canada",49.7255009,-112.7979463,2
"100 HERITAGE CR, LETHBRIDGE, AB, Canada",49.6946881,-112.888469,2
"2200 16 AV, LETHBRIDGE, AB, Canada",49.6761627,-112.8101116,2
"2200 13 AV, LETHBRIDGE, AB, Canada",49.7166035,-112.8101505,2
"2200 11 AV, LETHBRIDGE, AB, Canada",49.6818549,-112.8096988,2
"2200 10 AV, LETHBRIDGE, AB, Canada",49.68354189999999,-112.8091057,2
"1 ST & 21 AV, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"2100 9 AV, LETHBRIDGE, AB, Canada",49.6866678,-112.8113347,2
"1400 COALBANKS BD, LETHBRIDGE, AB, Canada",49.66364009999999,-112.8948078,2
"2100 28 ST, LETHBRIDGE, AB, Canada",49.6723215,-112.8015289,2
"2100 23 AV, COALDALE, AB, Canada",49.7222758,-112.6260087,2
"600 BLUEBELL BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"1 ST & 18 AV, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,2
"600 COULEECREEK PL, LETHBRIDGE, AB, Canada",49.659957,-112.7837718,2
"2000 PALM RD, LETHBRIDGE, AB, Canada",49.6725055,-112.7918967,2
"100 STAFFORD RD, LETHBRIDGE, AB, Canada",49.7230304,-112.8331257,2
"200 LYNX CV, LETHBRIDGE, AB, Canada",49.7345465,-112.8065171,2
"1 AV & 26 ST, LETHBRIDGE, AB, Canada",49.6790874,-112.8048357,2
"1 SENECA PL, LETHBRIDGE, AB, Canada",49.66519359999999,-112.8820588,2
"1900 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.6730253,-112.7930045,2
"700 24 ST, LETHBRIDGE, AB, Canada",49.7100117,-112.8070824,2
"100 RIVERFORD CL, LETHBRIDGE, AB, Canada",49.65715369999999,-112.8676779,2
"1900 7A AV, LETHBRIDGE, AB, Canada",49.70985839999999,-112.8141864,2
"100 RIVERINE LN, LETHBRIDGE, AB, Canada",49.6579065,-112.8583843,2
"1900 23 AV, LETHBRIDGE, AB, Canada",49.7241361,-112.8160073,2
"1 SHERWOOD CR, LETHBRIDGE, AB, Canada",49.6875249,-112.8832393,2
"1 SIXMILE RD, LETHBRIDGE, AB, Canada",49.6551285,-112.7849032,2
"1900 14 ST, LETHBRIDGE, AB, Canada",49.7216839,-112.8225134,2
"700 22 ST, LETHBRIDGE, AB, Canada",49.70980669999999,-112.8102376,2
"1 COULEESPRINGS PL, LETHBRIDGE, AB, Canada",49.6594568,-112.7811768,2
"1700 11 AV, LETHBRIDGE, AB, Canada",49.7143978,-112.818087,2
"1 SQUAMISH BD, LETHBRIDGE, AB, Canada",49.6894378,-112.8950986,2
"1800 20 AV, LETHBRIDGE, AB, Canada",49.6724225,-112.8127278,2
"1800 16 AV, LETHBRIDGE, AB, Canada",49.6764441,-112.8157201,2
"700 21 ST, LETHBRIDGE, AB, Canada",49.6890382,-112.8113374,2
"1700 5A AV, LETHBRIDGE, AB, Canada",49.7063597,-112.8183563,2
"1700 STAFFORD DR, LETHBRIDGE, AB, Canada",49.7202302,-112.8334876,2
"1700 8 AV, LETHBRIDGE, AB, Canada",49.6880986,-112.8173954,2
"700 18A ST, LETHBRIDGE, AB, Canada",49.7099133,-112.8162198,2
"1 ST & GARRY DR, LETHBRIDGE, AB, Canada",49.6908927,-112.9022058,2
"1900 LAKEPOINT RD, LETHBRIDGE, AB, Canada",49.6735937,-112.7962454,2
"100 RIVERBOTTOM RD, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"1500 ST EDWARD BD, LETHBRIDGE, AB, Canada",49.71951749999999,-112.8306569,2
"1 ST & HWY3, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,2
"1 RYERSON BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"1 TEMPLE CR, LETHBRIDGE, AB, Canada",49.6712354,-112.8853037,2
"200 HERITAGE CL, LETHBRIDGE, AB, Canada",49.6930736,-112.8847772,2
"1600 16 AV, LETHBRIDGE, AB, Canada",49.6761861,-112.8198554,2
"200 DUNKIRK ST, LETHBRIDGE, AB, Canada",49.6937235,-112.7964578,2
"200 CROCUS TE, LETHBRIDGE, AB, Canada",49.6977073,-112.9130417,2
"200 COULEESPRINGS TE, LETHBRIDGE, AB, Canada",49.6581132,-112.779779,2
"1600 19 AV, LETHBRIDGE, AB, Canada",49.7214855,-112.8202524,2
"200 CASSINO ST, LETHBRIDGE, AB, Canada",49.6964978,-112.8001241,2
"1600 23 AV, LETHBRIDGE, AB, Canada",49.7243656,-112.8192776,2
"1600 24 AV, LETHBRIDGE, AB, Canada",49.7250614,-112.8196217,2
"100 OJIBWA PL, LETHBRIDGE, AB, Canada",49.6787436,-112.8890963,2
"1600 25 AV, LETHBRIDGE, AB, Canada",49.72639849999999,-112.819815,2
"1 SALISH BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"1600 2A AV, LETHBRIDGE, AB, Canada",49.7017274,-112.831368,2
"200 28 ST, LETHBRIDGE, AB, Canada",49.6974163,-112.8019472,2
"200 25 ST, LETHBRIDGE, AB, Canada",49.69727719999999,-112.8063423,2
"1600 8A AV, LETHBRIDGE, AB, Canada",49.68715630000001,-112.8250501,2
"1 KINGS PL, LETHBRIDGE, AB, Canada",49.66425419999999,-112.8144808,2
"200 2 ST, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"200 17 ST, LETHBRIDGE, AB, Canada",49.697269,-112.8177938,2
"1400 19 ST, LETHBRIDGE, AB, Canada",49.7173552,-112.8141223,2
"1000 30 ST, LETHBRIDGE, AB, Canada",49.68301880000001,-112.7965191,2
"2400 16 AV, LETHBRIDGE, AB, Canada",49.67616169999999,-112.8069448,2
"3000 FAIRWAY ST, LETHBRIDGE, AB, Canada",49.6643534,-112.794369,2
"3000 31 ST, LETHBRIDGE, AB, Canada",49.6639904,-112.7984055,2
"5600 13 ST, LETHBRIDGE, AB, Canada",49.7561917,-112.8238644,2
"1 AV & 36 ST, LETHBRIDGE, AB, Canada",49.6993026,-112.7877098,2
"300 TWINRIVER RD, LETHBRIDGE, AB, Canada",49.6650365,-112.9040867,2
"100 BRAS D'OR RD, LETHBRIDGE, AB, Canada",49.6873759,-112.906448,2
"300 SIXMILE LN, LETHBRIDGE, AB, Canada",49.6536383,-112.7828854,2
"300 SANDSTONE PT, LETHBRIDGE, AB, Canada",49.6514807,-112.8117539,2
"300 PRAIRIE GARDEN WY, LETHBRIDGE, AB, Canada",49.6475401,-112.7889915,2
"700 LYNX LD, LETHBRIDGE, AB, Canada",49.7307803,-112.8035258,2
"1 LOYOLA PL, LETHBRIDGE, AB, Canada",49.6722662,-112.8731897,2
"1200 44 AV, LETHBRIDGE, AB, Canada",49.7416004,-112.8261597,2
"100 CABOT LD, LETHBRIDGE, AB, Canada",49.6871401,-112.9082636,2
"300 HERITAGE BD, LETHBRIDGE, AB, Canada",49.6955862,-112.8791448,2
"300 ERMINEVIEW BY, LETHBRIDGE, AB, Canada",49.7285463,-112.8112432,2
"1 HEATHER PL, LETHBRIDGE, AB, Canada",49.7218652,-112.8088308,2
"300 CALEDONIA BD, LETHBRIDGE, AB, Canada",49.67776199999999,-112.9067917,2
"1 NISKA PL, LETHBRIDGE, AB, Canada",49.6862293,-112.8941888,2
"1 NORTHLANDER LN, LETHBRIDGE, AB, Canada",49.6857195,-112.9205011,2
"100 CANYON BD, LETHBRIDGE, AB, Canada",49.6510091,-112.841411,2
"1200 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.6798983,-112.7838382,2
"1 AV & CROWSNEST TR, LETHBRIDGE, AB, Canada",49.69834969999999,-112.7837584,2
"5500 43 ST, LETHBRIDGE, AB, Canada",49.6443345,-112.7714722,2
"1 TUDOR PL, LETHBRIDGE, AB, Canada",49.66641389999999,-112.8120809,2
"1 TUDOR BD, LETHBRIDGE, AB, Canada",49.6684798,-112.8158124,2
"1000 CAMERON RD, LETHBRIDGE, AB, Canada",49.68254959999999,-112.7816669,2
"3500 10A AV, LETHBRIDGE, AB, Canada",49.68267549999999,-112.7895314,2
"3400 SYLVAN RD, LETHBRIDGE, AB, Canada",49.6787228,-112.7912876,2
"900 SCENIC DR, LETHBRIDGE, AB, Canada",49.6855114,-112.8407678,2
"3400 LAKEWOOD RD, LETHBRIDGE, AB, Canada",49.68227900000001,-112.7909741,2
"1 ST, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,2
"1100 VENTURA RD, LETHBRIDGE, AB, Canada",49.7153139,-112.8398917,2
"3300 BEAUVAIS PL, LETHBRIDGE, AB, Canada",49.67813229999999,-112.7924512,2
"3300 5 AV, LETHBRIDGE, AB, Canada",49.7050865,-112.7907218,2
"1 GREENVIEW CL, LETHBRIDGE, AB, Canada",49.7197524,-112.8036932,2
"1200 12 ST, LETHBRIDGE, AB, Canada",49.7158287,-112.8300934,2
"3300 2 AV, LETHBRIDGE, AB, Canada",49.69988379999999,-112.7905323,2
"1 ST & 5A AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,2
"3200 LAKERIDGE BD, LETHBRIDGE, AB, Canada",49.6769377,-112.7941419,2
"100 BLACKWOLF BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"3200 32 AV, LETHBRIDGE, AB, Canada",49.73192840000001,-112.7954168,2
"3200 16 AV, LETHBRIDGE, AB, Canada",49.7202251,-112.794214,2
"3100 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6833908,-112.794952,2
"3100 43 ST, LETHBRIDGE, AB, Canada",49.661615,-112.779885,2
"3100 31 ST, LETHBRIDGE, AB, Canada",49.6632401,-112.7980354,2
"1 AV & 30 ST, LETHBRIDGE, AB, Canada",49.6981218,-112.7963974,2
"3100 24 AV, LETHBRIDGE, AB, Canada",49.7252328,-112.793953,2
"300 36 ST, LETHBRIDGE, AB, Canada",49.7030894,-112.7886861,2
"100 CANYON RIDGE BD, LETHBRIDGE, AB, Canada",49.65127529999999,-112.8579702,2
"300 25 ST, LETHBRIDGE, AB, Canada",49.6962864,-112.8063589,2
"1200 STAFFORD DR, LETHBRIDGE, AB, Canada",49.7157566,-112.8325108,2
"2700 21 AV, LETHBRIDGE, AB, Canada",49.67241749999999,-112.803048,2
"2700 10 AV, LETHBRIDGE, AB, Canada",49.7133751,-112.8039508,2
"1 AV & WHOOP UP DR, LETHBRIDGE, AB, Canada",49.6870304,-112.8656061,2
"2600 9 AV, LETHBRIDGE, AB, Canada",49.7124641,-112.8046519,2
"600 28 ST, LETHBRIDGE, AB, Canada",49.69148819999999,-112.8014803,2
"2600 46 ST, LETHBRIDGE, AB, Canada",49.6671071,-112.7742815,2
"2600 4 AV, LETHBRIDGE, AB, Canada",49.6947526,-112.8042301,2
"2600 3 AV, LETHBRIDGE, AB, Canada",49.6962493,-112.8042118,2
"1300 HURON PL, LETHBRIDGE, AB, Canada",49.6787926,-112.7871522,2
"600 28A ST, LETHBRIDGE, AB, Canada",49.6913753,-112.8001998,2
"1 AV, LETHBRIDGE, AB, Canada",49.698021,-112.8385301,2
"600 34 ST, LETHBRIDGE, AB, Canada",49.6915954,-112.7908454,2
"2500 23 ST, LETHBRIDGE, AB, Canada",49.7262625,-112.8108002,2
"2500 22 AV, LETHBRIDGE, AB, Canada",49.6706183,-112.8065751,2
"2500 16 AV, LETHBRIDGE, AB, Canada",49.676161,-112.8058613,2
"1 ST & 26 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,2
"2400 SCENIC DR, LETHBRIDGE, AB, Canada",49.6679435,-112.806251,2
"100 FAIRMONT GARDEN RD, LETHBRIDGE, AB, Canada",49.6619261,-112.7819492,2
"1400 11 AV, LETHBRIDGE, AB, Canada",49.6808704,-112.8224814,2
"600 40 AV, LETHBRIDGE, AB, Canada",49.7374354,-112.8276711,2
"2400 17 ST, LETHBRIDGE, AB, Canada",49.7255477,-112.8191501,2
"1300 60 AV, LETHBRIDGE, AB, Canada",49.6393779,-112.8757722,2
"1 TUDOR BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,2
"600 24 ST, LETHBRIDGE, AB, Canada",49.7076241,-112.807047,2
"2900 13 AV, LETHBRIDGE, AB, Canada",49.6789557,-112.799105,2
"1200 VENTURA PL, LETHBRIDGE, AB, Canada",49.7162774,-112.8400409,2
"1 OXFORD PL, LETHBRIDGE, AB, Canada",49.6689648,-112.8890115,2
"1300 10A AV, LETHBRIDGE, AB, Canada",49.6822074,-112.8213768,2
"1300 11 AV, LETHBRIDGE, AB, Canada",49.68206379999999,-112.8254673,2
"2900 LAKEVIEW DR, LETHBRIDGE, AB, Canada",49.6760674,-112.7971103,2
"2900 48 AV, LETHBRIDGE, AB, Canada",49.6513952,-112.7991745,2
"2900 46 ST, LETHBRIDGE, AB, Canada",49.66480170000001,-112.7742828,2
"2900 40 AV, LETHBRIDGE, AB, Canada",49.6557763,-112.7990912,2
"2900 33 AV, LETHBRIDGE, AB, Canada",49.6595601,-112.7997636,2
"2800 WESTSIDE DR, LETHBRIDGE, AB, Canada",49.707377,-112.9018149,2
"1 FAIRMONT CT, LETHBRIDGE, AB, Canada",49.6656263,-112.7811394,2
"2800 6A AV, LETHBRIDGE, AB, Canada",49.69125020000001,-112.8001817,2
"2800 6 AV, LETHBRIDGE, AB, Canada",49.6918482,-112.8015434,2
"1 FAIRMONT CV, LETHBRIDGE, AB, Canada",49.665235,-112.7817683,2
"2800 44 ST, LETHBRIDGE, AB, Canada",49.6658132,-112.7767913,2
"2800 32 ST, LETHBRIDGE, AB, Canada",49.664706,-112.7980137,2
"2800 22A AV, LETHBRIDGE, AB, Canada",49.6707833,-112.8012467,2
"1300 30 ST, LETHBRIDGE, AB, Canada",49.6788399,-112.7977467,2
"2700 SCENIC DR, LETHBRIDGE, AB, Canada",49.6691246,-112.8019271,2
"2700 7A AV, LETHBRIDGE, AB, Canada",49.7097295,-112.8034233,2
"4500 40 AV, LETHBRIDGE, AB, Canada",49.65527030000001,-112.7755,2
"700 19A AV, COALDALE, AB, Canada",49.7308811,-112.6017579,1
"800 22 ST, LETHBRIDGE, AB, Canada",49.6879613,-112.8103735,1
"500 6TH AV, LETHBRIDGE, AB, Canada",49.6907037,-112.8395576,1
"800 14 AV, LETHBRIDGE, AB, Canada",49.7170065,-112.8213583,1
"6100 56, TABER, AB, Canada",49.7977346,-112.1401437,1
"6000 8 AV, CALGARY, AB, Canada",51.0453912,-113.9509225,1
"600 SIXMILE CR, LETHBRIDGE, AB, Canada",49.6534,-112.7776619,1
"800 36 ST, LETHBRIDGE, AB, Canada",49.7112629,-112.7894394,1
