ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
RM23051889,"03/27/2023, 3:15:00 PM","04/29/2023, 7:09:02 AM",LETHBRIDGE,AB,.,1200 Block 10 AV, RMS] Crimestoppers,Other,Crimestoppers
AR23100215,"03/18/2023, 3:00:00 PM","04/29/2023, 6:07:12 AM",LETHBRIDGE,AB,.,1 Block MOHAWK RD, RMS] Lost Property,Other,Lost Property
CA23004837,"03/02/2023, 7:00:00 PM","04/28/2023, 6:18:46 AM",LETHBRIDGE,AB,.,2000 Block 9 AV, RMS] Assault,Assault,Assault
AR23100210,"03/15/2023, 6:10:00 PM","04/27/2023, 6:35:22 AM",LETHBRIDGE,AB,.,1300 Block 7 ST, RMS] Lost Property,Other,Lost Property
CA23004660,"02/19/2023, 12:00:00 AM","04/26/2023, 10:35:35 PM",LETHBRIDGE,AB,.,1 Block MEADOWLARK BD, RMS] Sexual Assault,Sexual Offense,Sexual Assault
RM23051608,"03/24/2023, 7:30:00 PM","04/26/2023, 10:35:37 PM",LETHBRIDGE,AB,.,500 Block 41 ST, RMS] Take Vehicle Without Consent-Truck/Van,Theft of Vehicle,Take Vehicle Without Consent-Truck/Van
RM23052159,"01/01/2023, 3:00:00 PM","04/26/2023, 10:35:08 PM",LETHBRIDGE,AB,.,400 Block BLACKWOLF BD, RMS] Assist Others,Other,Assist Others
CA23004748,"03/01/2023, 7:00:00 PM","04/26/2023, 2:47:27 PM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Theft Under,Theft,Theft Under
RM23050912,"02/15/2023, 12:14:00 AM","04/26/2023, 2:47:45 PM",LETHBRIDGE,AB,.,2900 Block 2 AV, RMS] Cocaine - Traffic,Quality of Life,Cocaine - Traffic
CA23004693,"03/01/2023, 9:26:00 PM","04/26/2023, 2:47:53 PM",LETHBRIDGE,AB,.,900 Block 19 ST, RMS] Domestic Related,Other,Domestic Related
RM23051178,"03/01/2023, 10:59:00 PM","04/26/2023, 6:48:19 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23004675,"03/01/2023, 5:30:00 PM","04/26/2023, 6:48:25 AM",LETHBRIDGE,AB,.,3700 Block 20 AV, RMS] Missing Pers Juv - Female,Other,Missing Pers Juv - Female
CA23004631,"03/01/2023, 8:25:00 AM","04/26/2023, 6:48:23 AM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD, RMS] Check On Welfare,Other,Check On Welfare
CA23006350,"03/24/2023, 1:32:00 AM","04/26/2023, 6:48:26 AM",LETHBRIDGE,AB,.,2800 Block 44 ST, RMS] False Alarm,Other,False Alarm
CA23003854,"02/18/2023, 4:00:00 PM","04/26/2023, 6:48:18 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Fraud,Other,Fraud
RM23052144,"03/30/2023, 3:00:00 PM","04/25/2023, 2:31:27 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM23052140,"03/24/2023, 7:00:00 AM","04/25/2023, 6:31:12 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23003872,"02/18/2023, 7:29:00 PM","04/25/2023, 6:31:18 AM",LETHBRIDGE,AB,.,3200 Block 20 AV, RMS] Domestic Related,Other,Domestic Related
CA23003945,"02/19/2023, 5:37:00 PM","04/25/2023, 6:31:19 AM",LETHBRIDGE,AB,.,400 Block 13 ST, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23003202,"02/11/2023, 4:35:00 AM","04/25/2023, 6:31:17 AM",LETHBRIDGE,AB,.,1 Block AV & SCENIC DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23003865,"02/18/2023, 5:39:00 PM","04/25/2023, 6:31:18 AM",LETHBRIDGE,AB,.,500 Block 23 ST, RMS] Check On Welfare,Other,Check On Welfare
CA23003787,"02/17/2023, 7:00:00 AM","04/25/2023, 6:31:17 AM",LETHBRIDGE,AB,.,800 Block 21 ST, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23002395,"02/01/2023, 2:30:00 PM","04/25/2023, 6:31:16 AM",LETHBRIDGE,AB,.,900 Block 9 AV, RMS] Missing Pers Juv - Male,Other,Missing Pers Juv - Male
CA23002555,"02/03/2023, 3:48:00 PM","04/25/2023, 6:31:16 AM",LETHBRIDGE,AB,.,900 Block 2A AV, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA23004624,"03/01/2023, 4:54:00 AM","04/25/2023, 6:31:20 AM",LETHBRIDGE,AB,.,1 Block AV & MAYOR MAGRATH DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23003961,"02/19/2023, 1:00:00 AM","04/25/2023, 6:31:19 AM",LETHBRIDGE,AB,.,900 Block 2 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23003981,"02/20/2023, 2:20:00 AM","04/25/2023, 6:31:20 AM",LETHBRIDGE,AB,.,100 Block STAFFORD DR, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23003932,"02/19/2023, 12:50:00 PM","04/25/2023, 6:31:19 AM",LETHBRIDGE,AB,.,400 Block 13 ST, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CA23003971,"02/11/2023, 6:10:00 PM","04/24/2023, 10:31:27 PM",LETHBRIDGE,AB,.,800 Block 17 ST, RMS] Fraud,Other,Fraud
CA23008850,"02/23/2023, 7:00:00 AM","04/24/2023, 2:35:05 PM",LETHBRIDGE,AB,.,1 Block PRINCETON RD, RMS] Bylaw - General,Other,Bylaw - General
CA23006983,"04/01/2023, 4:53:00 AM","04/23/2023, 2:08:18 PM",LETHBRIDGE,AB,.,600 Block 12 ST, RMS] Assist Others,Other,Assist Others
CA23008659,"01/01/2023, 7:00:00 AM","04/22/2023, 6:38:55 AM",LETHBRIDGE,AB,.,1 Block PURDUE CT, RMS] Family Disputes,Other,Family Disputes
CA23008668,"01/01/2023, 9:13:00 PM","04/22/2023, 6:38:56 AM",LETHBRIDGE,AB,.,1600 Block 14 AV, RMS] Assault,Assault,Assault
CA23008662,"01/06/2023, 7:00:00 AM","04/22/2023, 6:38:46 AM",LETHBRIDGE,AB,.,300 Block STAFFORD DR, RMS] Theft Under,Theft,Theft Under
CA23008633,"03/09/2023, 7:00:00 AM","04/22/2023, 6:38:45 AM",LETHBRIDGE,AB,.,1500 Block 4 AV, RMS] Missing Pers Adult - Male,Other,Missing Pers Adult - Male
RM23052085,"01/30/2023, 7:00:00 AM","04/21/2023, 10:39:12 PM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23052083,"01/30/2023, 7:00:00 AM","04/21/2023, 10:39:12 PM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23052080,"03/13/2023, 7:00:00 AM","04/21/2023, 10:39:16 PM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23052079,"03/07/2023, 7:00:00 AM","04/21/2023, 10:39:16 PM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23052081,"03/02/2023, 3:30:00 PM","04/21/2023, 10:38:55 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23008618,"03/18/2023, 10:13:00 AM","04/21/2023, 2:29:03 PM",LETHBRIDGE,AB,.,3600 Block SPRUCE DR, RMS] Sexual Assault,Sexual Offense,Sexual Assault
CA23008580,"03/09/2023, 4:00:00 PM","04/21/2023, 6:28:26 AM",LETHBRIDGE,AB,.,600 Block 4 AV, RMS] Fraud,Other,Fraud
CA23003871,"02/18/2023, 2:50:00 AM","04/21/2023, 6:28:26 AM",LETHBRIDGE,AB,.,2900 Block 32 ST, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23003850,"02/17/2023, 8:00:00 PM","04/21/2023, 6:28:26 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CC23150993,"03/30/2023, 12:00:00 AM","04/21/2023, 6:28:26 AM",LETHBRIDGE,AB,.,3200 Block MAYOR MAGRATH DR, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CC23150888,"03/15/2023, 7:05:00 AM","04/21/2023, 6:28:26 AM",LETHBRIDGE,AB,.,1 Block ST & 6 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23004558,"02/27/2023, 3:00:00 PM","04/21/2023, 6:28:34 AM",LETHBRIDGE,AB,.,1600 Block ST EDWARD BD, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23004542,"02/27/2023, 11:52:00 PM","04/21/2023, 6:28:33 AM",LETHBRIDGE,AB,.,ST JAMES BD & STAFFORD DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23008570,"01/11/2023, 1:00:00 AM","04/20/2023, 10:28:18 PM",LETHBRIDGE,AB,.,2300 Block 13 ST, RMS] Domestic Related,Other,Domestic Related
RM23052051,"02/02/2023, 7:00:00 AM","04/20/2023, 6:20:03 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Assist Others,Other,Assist Others
CA23004454,"02/26/2023, 4:22:00 AM","04/20/2023, 6:20:10 AM",LETHBRIDGE,AB,.,100 Block CHINOOK HT, RMS] Mischief,Property Crime,Mischief
CA23008495,"02/08/2023, 4:15:00 AM","04/20/2023, 6:20:03 AM",LETHBRIDGE,AB,.,700 Block 9 AV, RMS] Theft Under,Theft,Theft Under
CA23008159,"03/17/2023, 7:00:00 AM","04/19/2023, 10:20:34 PM",LETHBRIDGE,AB,.,400 Block AQUITANIA BD, RMS] Fraud,Other,Fraud
CA23007675,"03/01/2023, 7:00:00 AM","04/19/2023, 2:31:00 PM",LETHBRIDGE,AB,.,500 Block 21 ST, RMS] Fraud,Other,Fraud
RM23052035,"02/17/2023, 7:00:00 PM","04/19/2023, 2:31:00 PM",LETHBRIDGE,AB,.,700 Block 5 AV, RMS] Assist Others,Other,Assist Others
RM23052021,"03/03/2023, 7:00:00 AM","04/18/2023, 10:31:00 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23004943,"03/04/2023, 10:38:00 PM","04/18/2023, 6:47:56 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23004387,"02/25/2023, 9:39:00 PM","04/18/2023, 6:47:54 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
RM23052014,"03/24/2023, 7:00:00 AM","04/18/2023, 6:47:54 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
AR23100177,"03/23/2023, 7:00:00 AM","04/18/2023, 6:47:50 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Theft Under,Theft,Theft Under
RM23052009,"03/27/2023, 1:00:00 AM","04/18/2023, 6:47:52 AM",LETHBRIDGE,AB,.,1 Block AV & 27 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23004531,"02/24/2023, 7:00:00 PM","04/17/2023, 6:26:14 AM",LETHBRIDGE,AB,.,1500 Block 9 AV, RMS] Mischief - Graffiti,Property Crime,Mischief - Graffiti
CA23004525,"02/27/2023, 9:13:00 PM","04/17/2023, 6:26:14 AM",LETHBRIDGE,AB,.,700 Block 7 AV, RMS] Assist Others,Other,Assist Others
RM23051138,"02/28/2023, 8:19:00 PM","04/17/2023, 6:26:20 AM",LETHBRIDGE,AB,.,1000 Block LAKEVIEW DR, RMS] Assist Others,Other,Assist Others
CA23004243,"02/20/2023, 7:00:00 AM","04/16/2023, 6:41:03 AM",LETHBRIDGE,AB,.,1700 Block 5 AV, RMS] Fraud,Other,Fraud
CA23005570,"03/13/2023, 9:34:00 PM","04/15/2023, 6:27:43 AM",LETHBRIDGE,AB,.,1000 Block 13 ST," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
RM23050965,"02/17/2023, 4:12:00 PM","04/15/2023, 6:27:12 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23003789,"02/17/2023, 7:19:00 PM","04/15/2023, 6:27:21 AM",LETHBRIDGE,AB,.,1100 Block 7 AV, RMS] Juvenile Trouble,Other,Juvenile Trouble
CA23003773,"02/17/2023, 5:58:00 PM","04/15/2023, 6:27:21 AM",LETHBRIDGE,AB,.,1300 Block 6 AV, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA23006322,"03/23/2023, 4:28:00 PM","04/15/2023, 6:27:03 AM",LETHBRIDGE,AB,.,200 Block BLUEFOX BD, RMS] Assist Others,Other,Assist Others
CA23003774,"02/16/2023, 11:49:00 PM","04/15/2023, 6:27:21 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN," RMS] Human Trafficking (involving the use of abduction, fraud, deception or use of threat)",Other,"Human Trafficking (involving the use of abduction, fraud, deception or use of threat)"
CA23003717,"02/08/2023, 7:00:00 AM","04/14/2023, 10:26:35 PM",LETHBRIDGE,AB,.,1600 Block SCENIC HT, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23007921,"03/12/2023, 10:46:00 PM","04/14/2023, 8:37:45 AM",LETHBRIDGE,AB,.,300 Block 3 ST, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA23003719,"02/16/2023, 10:45:00 PM","04/14/2023, 7:38:06 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
RM23051928,"02/23/2023, 7:00:00 AM","04/14/2023, 7:38:05 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23051925,"03/17/2023, 7:00:00 AM","04/14/2023, 7:38:04 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
RM23050887,"02/13/2023, 11:00:00 PM","04/14/2023, 6:38:09 AM",LETHBRIDGE,AB,.,1100 Block 3 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23004576,"02/28/2023, 1:10:00 PM","04/13/2023, 2:19:45 PM",LETHBRIDGE,AB,.,BLUEFOX RD & UPLANDS BD, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23003403,"02/13/2023, 7:01:00 AM","04/13/2023, 6:47:47 AM",LETHBRIDGE,AB,.,300 Block 7 ST, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CC23150953,"03/20/2023, 7:00:00 AM","04/13/2023, 6:47:48 AM",LETHBRIDGE,AB,.,1 Block LAVAL BD, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23003688,"02/14/2023, 9:16:00 PM","04/13/2023, 6:47:53 AM",LETHBRIDGE,AB,.,1800 Block 18 AV, RMS] Fraud,Other,Fraud
CC23150347,"02/16/2023, 7:00:00 AM","04/13/2023, 6:19:20 AM",LETHBRIDGE,AB,T1K,700 Block SOUTHGATE BD, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CC23150492,"02/17/2023, 9:15:00 PM","04/13/2023, 6:19:20 AM",LETHBRIDGE,AB,.,100 Block COLUMBIA BD, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23004744,"03/02/2023, 4:58:00 PM","04/13/2023, 6:19:27 AM",LETHBRIDGE,AB,.,1 Block AV & 8 ST, RMS] Impaired Operation (Drugs),Traffic,Impaired Operation (Drugs)
CC23150531,"02/04/2023, 7:00:00 AM","04/13/2023, 6:19:21 AM",LETHBRIDGE,AB,.,3700 Block 2 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA23005024,"03/05/2023, 3:03:00 PM","04/12/2023, 10:47:55 PM",LETHBRIDGE,AB,.,200 Block HERITAGE CR, RMS] Take Vehicle without Consent / Auto,Theft of Vehicle,Take Vehicle without Consent / Auto
RM23051882,"02/28/2023, 11:58:00 PM","04/12/2023, 1:52:49 PM",LETHBRIDGE,AB,.,1700 Block 8A AV," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA23004042,"02/20/2023, 4:30:00 AM","04/12/2023, 6:52:15 AM",LETHBRIDGE,AB,.,1 Block STONECREST PT, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23004041,"02/20/2023, 2:15:00 PM","04/12/2023, 6:52:15 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Lost Property,Other,Lost Property
CA23004039,"02/18/2023, 4:00:00 PM","04/12/2023, 6:52:15 AM",LETHBRIDGE,AB,.,2700 Block 6 AV, RMS] Fraud,Other,Fraud
CA23005788,"03/16/2023, 7:00:00 PM","04/12/2023, 5:52:10 AM",LETHBRIDGE,AB,.,1 Block AV & 18 ST, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA23005772,"03/16/2023, 3:55:00 AM","04/12/2023, 5:52:10 AM",LETHBRIDGE,AB,.,1 Block BEAVERPOND CT, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA23006858,"03/30/2023, 8:13:00 PM","04/11/2023, 10:52:13 PM",LETHBRIDGE,AB,.,1900 Block 3 AV, RMS] Impaired Operation (Drugs),Traffic,Impaired Operation (Drugs)
CA23006555,"03/26/2023, 3:20:00 AM","04/10/2023, 10:17:05 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23007690,"03/31/2023, 7:00:00 AM","04/10/2023, 10:17:00 PM",LETHBRIDGE,AB,.,700 Block MT SUNDANCE LN, RMS] Bylaw - General,Other,Bylaw - General
RM23051853,"01/26/2023, 7:00:00 AM","04/10/2023, 6:14:15 AM",LETHBRIDGE,AB,.,600 Block 4 ST, RMS] Crimestoppers,Other,Crimestoppers
CA23003526,"02/15/2023, 1:57:00 AM","04/10/2023, 6:14:17 AM",LETHBRIDGE,AB,.,1100 Block 24 ST, RMS] Check On Welfare,Other,Check On Welfare
CA23003461,"02/14/2023, 3:30:00 AM","04/09/2023, 10:14:19 PM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Missing Pers Juv - Female,Other,Missing Pers Juv - Female
CA23003396,"02/13/2023, 3:13:00 PM","04/09/2023, 10:14:19 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
RM23051851,"03/08/2023, 2:24:00 PM","04/09/2023, 10:14:21 PM",LETHBRIDGE,AB,.,3200 Block 20 AV, RMS] Crimestoppers,Other,Crimestoppers
CA23005799,"03/16/2023, 9:55:00 PM","04/09/2023, 10:14:32 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Meth-Possession,Quality of Life,Meth-Possession
CA23005797,"03/16/2023, 9:35:00 PM","04/09/2023, 10:14:32 PM",LETHBRIDGE,AB,.,1 Block AV & STAFFORD DR, RMS] Meth-Possession,Quality of Life,Meth-Possession
CA23005714,"03/15/2023, 9:45:00 PM","04/09/2023, 10:14:32 PM",LETHBRIDGE,AB,.,800 Block 5 AV, RMS] Opioid (other than heroin; including fentanyl) - Possession,Other,Opioid (other than heroin; including fentanyl) - Possession
RM23051850,"01/19/2023, 6:00:00 AM","04/09/2023, 10:14:21 PM",LETHBRIDGE,AB,.,500 Block 12 ST, RMS] Other Drugs - Traffic,Quality of Life,Other Drugs - Traffic
CA23003846,"02/11/2023, 7:00:00 AM","04/09/2023, 10:14:31 PM",LETHBRIDGE,AB,.,500 Block 11 ST, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
RM23051127,"02/01/2023, 11:43:00 PM","04/09/2023, 2:14:48 PM",LETHBRIDGE,AB,T1K,1300 Block 26 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23007058,"03/31/2023, 11:27:00 PM","04/09/2023, 2:14:59 PM",LETHBRIDGE,AB,.,300 Block 4 ST, RMS] Mischief,Property Crime,Mischief
CA23003430,"02/13/2023, 7:54:00 PM","04/08/2023, 2:30:44 PM",LETHBRIDGE,AB,.,900 Block 19 ST, RMS] Assist Others,Other,Assist Others
CA23007489,"02/01/2023, 7:00:00 AM","04/08/2023, 2:31:10 PM",LETHBRIDGE,AB,.,800 Block RED CROW BD, RMS] Neighbour Disputes,Quality of Life,Neighbour Disputes
RM23050921,"02/05/2023, 7:00:00 AM","04/08/2023, 6:30:46 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Fraud - Identity Fraud,Other,Fraud - Identity Fraud
CA23003353,"02/12/2023, 11:00:00 AM","04/08/2023, 6:30:41 AM",LETHBRIDGE,AB,.,500 Block 6 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23003375,"02/13/2023, 6:12:00 AM","04/08/2023, 6:30:41 AM",LETHBRIDGE,AB,.,1700 Block 23 ST, RMS] Assist Others,Other,Assist Others
RM23051808,"03/30/2023, 3:00:00 PM","04/08/2023, 6:30:40 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23003335,"02/12/2023, 5:00:00 AM","04/08/2023, 6:30:41 AM",LETHBRIDGE,AB,.,500 Block 12 ST, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23003345,"02/10/2023, 10:00:00 PM","04/08/2023, 6:30:41 AM",LETHBRIDGE,AB,.,500 Block 11 ST, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23006865,"03/30/2023, 3:00:00 PM","04/08/2023, 6:30:42 AM",LETHBRIDGE,AB,.,400 Block SCENIC DR, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA23007450,"03/09/2023, 9:00:00 PM","04/07/2023, 2:06:30 PM",LETHBRIDGE,AB,.,900 Block 41 AV, RMS] Fraud,Other,Fraud
CA23007424,"03/31/2023, 2:00:00 AM","04/07/2023, 2:06:25 PM",LETHBRIDGE,AB,.,300 Block BLUEFOX BD, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM23050988,"02/18/2023, 2:54:00 AM","04/07/2023, 6:06:17 AM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Possess Restricted Weapon,Other,Possess Restricted Weapon
RM23051785,"03/24/2023, 7:18:00 PM","04/07/2023, 6:06:26 AM",LETHBRIDGE,AB,.,1200 Block GREAT LAKES PL, RMS] Assist Others,Other,Assist Others
RM23051782,"03/20/2023, 12:33:00 AM","04/07/2023, 6:06:26 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Conditional Sentence Order,Other,Conditional Sentence Order
CA23003611,"02/15/2023, 10:27:00 PM","04/07/2023, 6:06:30 AM",LETHBRIDGE,AB,.,2100 Block PALM RD, RMS] Check On Welfare,Other,Check On Welfare
CA23006835,"03/30/2023, 1:54:00 PM","04/06/2023, 10:07:37 PM",LETHBRIDGE,AB,.,1100 Block 23 ST, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
AR23100157,"03/01/2023, 7:00:00 AM","04/06/2023, 10:07:34 PM",LETHBRIDGE,AB,.,200 Block 19 ST, RMS] Theft Of Bike Under,Theft,Theft Of Bike Under
RM23051775,"03/10/2023, 6:30:00 PM","04/06/2023, 1:48:47 PM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Fraud,Other,Fraud
RM23051774,"03/09/2023, 3:39:00 PM","04/06/2023, 6:49:26 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Fraud,Other,Fraud
CA23004350,"02/25/2023, 5:55:00 AM","04/06/2023, 5:49:47 AM",LETHBRIDGE,AB,.,900 Block 2 AV, RMS] Intoxication - arrested,Quality of Life,Intoxication - arrested
RM23051772,"02/26/2023, 8:55:00 PM","04/06/2023, 5:49:35 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23006867,"03/30/2023, 10:15:00 PM","04/06/2023, 5:49:51 AM",LETHBRIDGE,AB,.,1000 Block 3 AV, RMS] Drug Complaint General,Quality of Life,Drug Complaint General
AR23100154,"03/10/2023, 9:00:00 AM","04/05/2023, 10:49:20 PM",LETHBRIDGE,AB,.,700 Block 4 AV, RMS] Mischief,Property Crime,Mischief
CA23006907,"03/30/2023, 11:00:00 PM","04/05/2023, 10:49:16 PM",LETHBRIDGE,AB,.,3300 Block 5A AV, RMS] Missing Pers Juv - Female,Other,Missing Pers Juv - Female
AR23100153,"03/23/2023, 4:00:00 AM","04/05/2023, 9:49:20 PM",LETHBRIDGE,AB,.,500 Block 26 ST, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23007303,"03/02/2023, 5:00:00 AM","04/05/2023, 2:37:15 PM",LETHBRIDGE,AB,.,1 Block BLACKFOOT CI, RMS] Assist Others,Other,Assist Others
CA23007323,"03/30/2023, 1:00:00 AM","04/05/2023, 2:37:16 PM",LETHBRIDGE,AB,.,1 Block PARK MEADOWS BD, RMS] Theft of Motorcycle,Theft of Vehicle,Theft of Motorcycle
CA23007299,"03/31/2023, 1:50:00 AM","04/05/2023, 2:37:15 PM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
CA23007264,"03/31/2023, 3:00:00 AM","04/05/2023, 2:37:13 PM",LETHBRIDGE,AB,.,2000 Block MAYOR MAGRATH DR, RMS] Fraud,Other,Fraud
CA23003303,"02/12/2023, 10:11:00 AM","04/05/2023, 6:37:22 AM",LETHBRIDGE,AB,.,1 Block ST & 5 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23006343,"03/23/2023, 1:30:00 AM","04/05/2023, 6:37:25 AM",LETHBRIDGE,AB,.,1 Block ST & 9 AV, RMS] Motor Vehicle Injury Collision,Traffic,Motor Vehicle Injury Collision
AR23100152,"03/31/2023, 8:00:00 PM","04/05/2023, 6:37:16 AM",LETHBRIDGE,AB,.,100 Block LYNX CV, RMS] Theft Under,Theft,Theft Under
CA23003149,"02/10/2023, 6:00:00 AM","04/05/2023, 6:37:19 AM",LETHBRIDGE,AB,.,500 Block 6 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
RM23051765,"03/24/2023, 8:56:00 PM","04/05/2023, 6:37:28 AM",LETHBRIDGE,AB,.,1500 Block 14 AV, RMS] Assist Others,Other,Assist Others
RM23051763,"03/31/2023, 7:00:00 PM","04/05/2023, 6:37:28 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23006471,"03/25/2023, 7:28:00 PM","04/05/2023, 6:37:25 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
