ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
P22060046,"12/24/2022, 6:04:25 PM","12/25/2022, 4:28:11 AM",LETHBRIDGE,AB,.,200 Block 12C ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P22060047,"12/24/2022, 6:05:24 PM","12/25/2022, 4:28:12 AM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22060048,"12/24/2022, 6:17:08 PM","12/25/2022, 4:28:12 AM",LETHBRIDGE,AB,.,1100 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P22060049,"12/24/2022, 6:21:57 PM","12/25/2022, 4:28:13 AM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
P22060050,"12/24/2022, 6:23:28 PM","12/25/2022, 4:28:13 AM",LETHBRIDGE,AB,.,1800 Block 14 ST,MENTAL DISORDER (BEHAVIORAL PROBLEMS),Other,MENTAL DISORDER (BEHAVIORAL PROBLEMS)
CA22028068,"12/24/2022, 1:25:00 AM","12/25/2022, 4:28:31 AM",LETHBRIDGE,AB,.,1800 Block 6A AV, RMS] Check On Welfare,Other,Check On Welfare
CA22027906,"12/21/2022, 5:00:00 AM","12/25/2022, 4:28:06 AM",LETHBRIDGE,AB,.,3000 Block 26 AV, RMS] Threats,Other,Threats
P22060035,"12/24/2022, 4:32:46 PM","12/25/2022, 4:28:04 AM",LETHBRIDGE,AB,.,1100 Block MAYOR MAGRATH DR,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P22060036,"12/24/2022, 5:00:04 PM","12/25/2022, 4:28:05 AM",LETHBRIDGE,AB,.,1800 Block 6A AV,SUPPLEMENTAL,Other,SUPPLEMENTAL
P22060037,"12/24/2022, 5:00:39 PM","12/25/2022, 4:28:05 AM",LETHBRIDGE,AB,.,100 Block 3 AV,THEFT FROM VEHICLE,Theft from Vehicle,THEFT FROM VEHICLE
P22060038,"12/24/2022, 5:13:14 PM","12/25/2022, 4:28:06 AM",LETHBRIDGE,AB,.,200 Block SCENIC DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
P22060039,"12/24/2022, 5:20:55 PM","12/25/2022, 4:28:07 AM",LETHBRIDGE,AB,.,1700 Block 6 AV,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
CA22028070,"12/24/2022, 3:45:00 PM","12/25/2022, 4:28:31 AM",LETHBRIDGE,AB,.,2600 Block 11A AV, RMS] Landlord & Tenant,Other,Landlord & Tenant
P22060029,"12/24/2022, 3:27:04 PM","12/25/2022, 4:28:00 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,THEFT (LARCENY),Theft,THEFT (LARCENY)
P22060030,"12/24/2022, 3:45:36 PM","12/25/2022, 4:28:00 AM",LETHBRIDGE,AB,.,2600 Block 11A AV,CASE ENTRY PROTOCOL,Other,CASE ENTRY PROTOCOL
P22060031,"12/24/2022, 3:55:08 PM","12/25/2022, 4:28:01 AM",LETHBRIDGE,AB,.,500 Block 1 AV,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P22060032,"12/24/2022, 4:09:24 PM","12/25/2022, 4:28:02 AM",LETHBRIDGE,AB,.,700 Block 5 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22060033,"12/24/2022, 4:11:11 PM","12/25/2022, 4:28:02 AM",LETHBRIDGE,AB,.,400 Block SCENIC DR,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22060034,"12/24/2022, 4:18:48 PM","12/25/2022, 4:28:03 AM",LETHBRIDGE,AB,.,1000 Block MAYOR MAGRATH DR,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
CA22028067,"12/24/2022, 1:00:00 PM","12/25/2022, 4:28:30 AM",LETHBRIDGE,AB,.,1000 Block 12 ST, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
P22060028,"12/24/2022, 3:21:26 PM","12/25/2022, 4:27:59 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P22060027,"12/24/2022, 1:57:56 PM","12/25/2022, 4:27:58 AM",LETHBRIDGE,AB,.,2200 Block 7 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
CA22028065,"12/24/2022, 10:42:00 AM","12/25/2022, 4:28:30 AM",LETHBRIDGE,AB,.,1300 Block LAKEMOUNT BD, RMS] Family Disputes,Other,Family Disputes
P22060026,"12/24/2022, 1:02:40 PM","12/24/2022, 8:36:35 PM",LETHBRIDGE,AB,.,1000 Block 12 ST,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
RM22058371,"12/16/2022, 4:39:00 PM","12/24/2022, 8:36:35 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22028064,"12/24/2022, 10:01:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,1300 Block MAYOR MAGRATH DR, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22028066,"12/24/2022, 11:23:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,1 Block ST & 2 AV, RMS] Check On Welfare,Other,Check On Welfare
P22060024,"12/24/2022, 11:36:56 AM","12/24/2022, 8:36:43 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22060020,"12/24/2022, 10:40:16 AM","12/24/2022, 8:36:42 PM",LETHBRIDGE,AB,.,1000 Block MAYOR MAGRATH DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22060021,"12/24/2022, 10:41:07 AM","12/24/2022, 8:36:43 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P22060022,"12/24/2022, 10:42:37 AM","12/24/2022, 8:36:43 PM",LETHBRIDGE,AB,.,1300 Block LAKEMOUNT BD,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P22060023,"12/24/2022, 11:23:07 AM","12/24/2022, 8:36:43 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22060018,"12/24/2022, 10:01:50 AM","12/24/2022, 8:36:42 PM",LETHBRIDGE,AB,.,1300 Block MAYOR MAGRATH DR,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22060019,"12/24/2022, 10:29:59 AM","12/24/2022, 8:36:42 PM",LETHBRIDGE,AB,.,200 Block 13 ST,MENTAL DISORDER (BEHAVIORAL PROBLEMS),Other,MENTAL DISORDER (BEHAVIORAL PROBLEMS)
CA22028060,"12/24/2022, 7:53:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,500 Block CANYON CV, RMS] Assault,Assault,Assault
CA22028061,"12/24/2022, 8:09:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,100 Block 14 ST, RMS] Impaired Operation (Alcohol),Traffic,Impaired Operation (Alcohol)
CA22028062,"12/24/2022, 8:40:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,400 Block 6 AV, RMS] Assault,Assault,Assault
CA22028063,"12/24/2022, 8:49:00 AM","12/24/2022, 8:37:15 PM",LETHBRIDGE,AB,.,200 Block STAFFORD DR, RMS] Check On Welfare,Other,Check On Welfare
P22060015,"12/24/2022, 8:40:03 AM","12/24/2022, 8:36:41 PM",LETHBRIDGE,AB,.,400 Block 6 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P22060016,"12/24/2022, 8:49:18 AM","12/24/2022, 8:36:42 PM",LETHBRIDGE,AB,.,200 Block STAFFORD DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22060017,"12/24/2022, 9:13:17 AM","12/24/2022, 8:36:42 PM",LETHBRIDGE,AB,.,700 Block 7 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
CA22028054,"12/24/2022, 5:10:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,1 Block RIVER ROAD GR, RMS] Impaired Operation (Alcohol),Traffic,Impaired Operation (Alcohol)
CA22028055,"12/24/2022, 5:16:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,700 Block 6 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
P22060009,"12/24/2022, 7:39:59 AM","12/24/2022, 8:36:40 PM",LETHBRIDGE,AB,.,1300 Block 5 AV,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22060010,"12/24/2022, 7:53:31 AM","12/24/2022, 8:36:41 PM",LETHBRIDGE,AB,.,500 Block CANYON CV,THEFT (LARCENY),Theft,THEFT (LARCENY)
P22060011,"12/24/2022, 8:03:09 AM","12/24/2022, 8:36:41 PM",LETHBRIDGE,AB,.,700 Block 3 AV,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22060012,"12/24/2022, 8:09:21 AM","12/24/2022, 8:36:41 PM",LETHBRIDGE,AB,.,1 Block 13 ST,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22060013,"12/24/2022, 8:16:00 AM","12/24/2022, 8:36:41 PM",LETHBRIDGE,AB,.,3700 Block 2 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
RM22058370,"12/24/2022, 5:44:00 AM","12/24/2022, 8:36:45 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22028058,"12/24/2022, 5:41:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22028053,"12/24/2022, 4:29:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,800 Block 12A ST, RMS] Assist Others,Other,Assist Others
CA22028051,"12/24/2022, 4:06:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22028059,"12/24/2022, 5:58:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,1200 Block 5 AV, RMS] Assist Others,Other,Assist Others
P22060005,"12/24/2022, 7:01:09 AM","12/24/2022, 8:36:40 PM",LETHBRIDGE,AB,.,500 Block 7 ST,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22060007,"12/24/2022, 7:32:34 AM","12/24/2022, 8:36:40 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA22028050,"12/23/2022, 11:30:00 PM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Assault,Assault,Assault
CA22028036,"12/24/2022, 12:03:00 AM","12/24/2022, 8:37:12 PM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
P22060000,"12/24/2022, 5:37:57 AM","12/24/2022, 8:36:39 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P22060001,"12/24/2022, 5:39:23 AM","12/24/2022, 8:36:39 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P22060002,"12/24/2022, 5:41:37 AM","12/24/2022, 8:36:39 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P22060003,"12/24/2022, 5:49:10 AM","12/24/2022, 8:36:40 PM",LETHBRIDGE,AB,.,600 Block 4 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P22060004,"12/24/2022, 5:58:53 AM","12/24/2022, 8:36:40 PM",LETHBRIDGE,AB,.,1200 Block 5 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
CA22028057,"12/24/2022, 5:39:00 AM","12/24/2022, 8:37:14 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22028046,"12/24/2022, 2:48:00 AM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,1 Block AV & 13 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
RM22058369,"12/24/2022, 4:51:00 AM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,1 Block ST & 5 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22028048,"12/24/2022, 2:06:00 AM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,800 Block 19 ST, RMS] Family Disputes,Other,Family Disputes
RM22058368,"12/02/2022, 4:08:00 PM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
P22059994,"12/24/2022, 4:47:50 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22059995,"12/24/2022, 4:52:46 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,300 Block 4 ST,SUPPLEMENTAL,Other,SUPPLEMENTAL
P22059997,"12/24/2022, 5:05:30 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,500 Block 9 AV,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P22059998,"12/24/2022, 5:10:50 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING),Quality of Life,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING)
P22059999,"12/24/2022, 5:16:45 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,700 Block 6 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
CA22028052,"12/18/2022, 7:00:00 PM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,800 Block BLACKFOOT TE, RMS] Assist Others,Other,Assist Others
P22059988,"12/24/2022, 3:35:24 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P22059989,"12/24/2022, 4:06:42 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,300 Block 4 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22059991,"12/24/2022, 4:29:55 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,800 Block 12A ST,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P22059992,"12/24/2022, 4:30:20 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1200 Block 2A AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22059993,"12/24/2022, 4:31:30 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,300 Block 4 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA22028049,"12/23/2022, 11:57:00 PM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,1 Block RUTGERS CR, RMS] Assist Others,Other,Assist Others
CA22028047,"12/24/2022, 1:46:00 AM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,200 Block PEIGAN CT, RMS] Family Disputes,Other,Family Disputes
CA22028040,"12/24/2022, 1:21:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,2100 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
CA22028043,"12/24/2022, 1:52:00 AM","12/24/2022, 12:36:05 PM",LETHBRIDGE,AB,.,300 Block 4 ST, RMS] Assist Others,Other,Assist Others
P22059983,"12/24/2022, 2:37:47 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,500 Block 1 AV,ASSAULT,Assault,ASSAULT
P22059984,"12/24/2022, 2:39:12 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1 Block BEAVERBROOK RD,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P22059985,"12/24/2022, 2:48:29 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22059986,"12/24/2022, 2:48:34 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P22059987,"12/24/2022, 3:18:53 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,800 Block BLACKFOOT TE,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
RM22058367,"11/08/2022, 10:00:00 PM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1 Block AV & 32 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22028042,"12/24/2022, 2:02:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,SCENIC DR & 4 ST, RMS] Check On Welfare,Other,Check On Welfare
CA22028044,"12/24/2022, 1:55:00 AM","12/24/2022, 12:36:06 PM",LETHBRIDGE,AB,.,2000 Block 5 AV, RMS] Domestic Related,Other,Domestic Related
CA22028037,"12/24/2022, 12:46:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,700 Block 4 AV, RMS] Intoxication - GOA,Quality of Life,Intoxication - GOA
CA22028041,"12/24/2022, 1:38:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,300 Block 4 ST," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22028039,"12/23/2022, 1:30:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,100 Block 3 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22028035,"12/23/2022, 6:38:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1600 Block 20 AV, RMS] Check On Welfare,Other,Check On Welfare
CA22028031,"12/23/2022, 8:35:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1600 Block 13 ST, RMS] Bylaw - General,Other,Bylaw - General
P22059972,"12/24/2022, 1:34:40 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,ANIMAL,Proactive Policing,ANIMAL
P22059973,"12/24/2022, 1:38:34 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,300 Block 4 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P22059974,"12/24/2022, 1:43:01 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1200 Block 5A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P22059975,"12/24/2022, 1:46:11 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,2200 Block 7 AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22059976,"12/24/2022, 1:46:44 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,200 Block PEIGAN CT,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P22059977,"12/24/2022, 1:55:19 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,2000 Block 5 AV,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P22059978,"12/24/2022, 2:02:54 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22059979,"12/24/2022, 2:06:00 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,800 Block 19 ST,ABDUCTION (KIDNAPPING)/CUSTODIAL ABDUCTION/CUSTODY ISSUE/HOSTAGE SITUATION,Other,ABDUCTION (KIDNAPPING)/CUSTODIAL ABDUCTION/CUSTODY ISSUE/HOSTAGE SITUATION
P22059980,"12/24/2022, 2:11:27 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1300 Block LAKEMOUNT BD,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P22059982,"12/24/2022, 2:21:23 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,300 Block 4 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA22028034,"12/23/2022, 11:48:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,400 Block STAFFORD DR, RMS] Check On Welfare,Other,Check On Welfare
CA22028038,"12/24/2022, 1:04:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1 Block ST & 5 AV, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA22028014,"12/22/2022, 6:14:00 PM","12/24/2022, 12:36:09 PM",LETHBRIDGE,AB,.,100 Block LASALLE TE, RMS] Assist Others,Other,Assist Others
P22059964,"12/24/2022, 12:51:29 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,700 Block 4 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P22059965,"12/24/2022, 1:04:52 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P22059966,"12/24/2022, 1:12:07 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,600 Block 13 ST,DAMAGE/VANDALISM/MISCHIEF,Quality of Life,DAMAGE/VANDALISM/MISCHIEF
P22059967,"12/24/2022, 1:17:43 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,600 Block 4 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P22059969,"12/24/2022, 1:21:28 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,2100 Block 5 AV,SUICIDAL PERSON/ATTEMPTED SUICIDE,Other,SUICIDAL PERSON/ATTEMPTED SUICIDE
P22059970,"12/24/2022, 1:22:27 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,500 Block 1 AV,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P22059971,"12/24/2022, 1:25:41 AM","12/24/2022, 12:36:00 PM",LETHBRIDGE,AB,.,1800 Block 6A AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
CA22028019,"12/23/2022, 7:53:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,HWY 3 & 5 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM22058366,"12/24/2022, 12:41:00 AM","12/24/2022, 12:36:07 PM",LETHBRIDGE,AB,.,700 Block 5 AV, RMS] Assist Others,Other,Assist Others
CA22028033,"12/23/2022, 10:35:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1200 Block 5 AV, RMS] Fraud,Other,Fraud
CA22028030,"12/23/2022, 10:38:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Check On Welfare,Other,Check On Welfare
CA22028027,"12/23/2022, 7:04:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Other Drugs - Traffic,Quality of Life,Other Drugs - Traffic
CA22028025,"12/23/2022, 9:52:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Check On Welfare,Other,Check On Welfare
P22059957,"12/23/2022, 11:36:42 PM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,1 Block FOXBEND CR,ASSAULT,Assault,ASSAULT
P22059958,"12/23/2022, 11:48:46 PM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P22059959,"12/23/2022, 11:57:16 PM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,1 Block RUTGERS CR,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P22059960,"12/24/2022, 12:03:46 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P22059961,"12/24/2022, 12:06:23 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
P22059962,"12/24/2022, 12:23:12 AM","12/24/2022, 12:35:59 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
CA22028028,"12/23/2022, 11:15:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1 Block SIMON FRASER BD, RMS] Check On Welfare,Other,Check On Welfare
CA22028024,"12/23/2022, 11:00:00 AM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1 Block SHERIDAN PL, RMS] Threats,Other,Threats
CA22028032,"12/23/2022, 7:26:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,100 Block COALBANKS BD, RMS] Lost Property,Other,Lost Property
CA22028020,"12/23/2022, 8:34:00 PM","12/24/2022, 12:36:10 PM",LETHBRIDGE,AB,.,1 Block CARLETON RD, RMS] Insecure Premises,Other,Insecure Premises
